,EC_number,Compound,Organism_inh,UniqueOrganisms_Ki,Organism_act,UniqueOrganisms_Act
317,1.1.1.B40,Abietate,8.0,"Canis lupus familiaris,Cavia porcellus,Homo sapiens,Mesocricetus auratus,Mus musculus,Rattus norvegicus",0.0,0
318,1.1.1.B40,Chenodeoxycholate,8.0,"Canis lupus familiaris,Cavia porcellus,Homo sapiens,Mesocricetus auratus,Mus musculus,Rattus norvegicus",0.0,0
319,1.1.1.B40,Flavanone,8.0,"Canis lupus familiaris,Cavia porcellus,Homo sapiens,Mesocricetus auratus,Mus musculus,Rattus norvegicus",0.0,0
320,1.1.1.B40,Glycyrrhetinate,8.0,"Canis lupus familiaris,Cavia porcellus,Homo sapiens,Mesocricetus auratus,Mus musculus,Rattus norvegicus",0.0,0
321,1.1.1.B40,Progesterone,1.0,Rattus norvegicus,0.0,0
322,1.1.2.2,p-Benzoquinone,1.0,Komagataeibacter xylinus,0.0,0
323,1.1.2.3,(R)-Lactate,4.0,"Saccharomyces cerevisiae,Wickerhamomyces anomalus",0.0,0
324,1.1.2.3,(S)-Lactate,1.0,Wickerhamomyces anomalus,0.0,0
325,1.1.2.3,(S)-Mandelate,1.0,Saccharomyces cerevisiae,0.0,0
326,1.1.2.3,Acetate,1.0,Saccharomyces cerevisiae,0.0,0
327,1.1.2.3,Hydrochloric acid,1.0,Saccharomyces cerevisiae,0.0,0
328,1.1.2.3,Malate,2.0,Satureja hortensis,0.0,0
329,1.1.2.3,Nitroethane,1.0,Saccharomyces cerevisiae,0.0,0
330,1.1.2.3,Oxalate,5.0,"Rhizopus oryzae,Saccharomyces cerevisiae,Wickerhamomyces anomalus",0.0,0
331,1.1.2.3,Propanoate,1.0,Saccharomyces cerevisiae,0.0,0
332,1.1.2.3,Pyruvate,8.0,"Saccharomyces cerevisiae,Wickerhamomyces anomalus",0.0,0
333,1.1.2.3,Sulfite,1.0,Saccharomyces cerevisiae,0.0,0
334,1.1.2.4,Oxalate,2.0,"Rhodopseudomonas palustris,Saccharomyces cerevisiae",0.0,0
335,1.1.2.4,Oxaloacetate,1.0,Saccharomyces cerevisiae,0.0,0
336,1.1.3.10,Acetate,1.0,Trametes ochracea,0.0,0
337,1.1.3.10,Formate,1.0,Trametes ochracea,0.0,0
338,1.1.3.10,Pentanoate,1.0,Trametes ochracea,0.0,0
339,1.1.3.10,Propanoate,1.0,Trametes ochracea,0.0,0
340,1.1.3.13,4-Hydroxy-2-butynal,1.0,Candida boidinii,0.0,0
341,1.1.3.13,Mercaptoethanol,4.0,Aspergillus terreus,0.0,0
342,1.1.3.13,Methanol,1.0,Ogataea angusta,1.0,Pichia methanolica
343,1.1.3.15,(R)-Lactate,1.0,Aerococcus viridans,0.0,0
344,1.1.3.15,(S)-Mandelate,2.0,"Aerococcus viridans,Homo sapiens",0.0,0
345,1.1.3.15,2-Hydroxybutanoic acid,1.0,Aerococcus viridans,0.0,0
346,1.1.3.15,Acetate,3.0,"Gallus gallus,Sus scrofa",0.0,0
347,1.1.3.15,Butanoic acid,1.0,Sus scrofa,0.0,0
348,1.1.3.15,Diethyldithiocarbamic acid,2.0,Rattus sp.,0.0,0
349,1.1.3.15,Dihydrolipoate,1.0,Rattus sp.,0.0,0
350,1.1.3.15,Glycolate,3.0,"Aerococcus viridans,Homo sapiens",0.0,0
351,1.1.3.15,Glyoxylate,1.0,Homo sapiens,0.0,0
352,1.1.3.15,Heptanoic acid,1.0,Sus scrofa,0.0,0
353,1.1.3.15,Hexanoic acid,2.0,"Gallus gallus,Sus scrofa",0.0,0
354,1.1.3.15,Hydrochloric acid,1.0,Homo sapiens,0.0,0
355,1.1.3.15,Malonate,2.0,Sus scrofa,0.0,0
356,1.1.3.15,Oxalate,6.0,"Aerococcus viridans,Gallus gallus,Rattus sp.,Spinacia oleracea,Sus scrofa",0.0,0
357,1.1.3.15,Oxamate,1.0,Gallus gallus,0.0,0
358,1.1.3.15,Pentanoate,2.0,Sus scrofa,0.0,0
359,1.1.3.15,Propanoate,3.0,"Gallus gallus,Sus scrofa",0.0,0
360,1.1.3.15,Pyruvate,2.0,Rattus sp.,0.0,0
361,1.1.3.15,Succinate,1.0,Sus scrofa,1.0,Zea mays
362,1.1.3.15,trans-Cinnamate,2.0,Rattus sp.,0.0,0
363,1.1.3.17,Betaine aldehyde,1.0,Rattus norvegicus,0.0,0
364,1.1.3.17,Dimethylamine,1.0,Arthrobacter globiformis,0.0,0
365,1.1.3.17,Ethylamine,1.0,Arthrobacter globiformis,0.0,0
366,1.1.3.17,Methylamine,1.0,Arthrobacter globiformis,0.0,0
367,1.1.3.17,Trimethylamine,1.0,Arthrobacter globiformis,0.0,0
368,1.1.3.38,Hydrobromic acid,1.0,Penicillium simplicissimum,0.0,0
369,1.1.3.38,Hydrochloric acid,1.0,Penicillium simplicissimum,0.0,0
370,1.1.3.38,Thiocyanate,1.0,Penicillium simplicissimum,0.0,0
371,1.1.3.4,Ammonium chloride,1.0,Penicillium adametzii,0.0,0
372,1.1.3.7,4-Methoxybenzoate,2.0,Pleurotus eryngii,0.0,0
373,1.1.3.7,Chavicol,1.0,Pleurotus eryngii,0.0,0
374,1.1.3.7,Phenol,2.0,Pleurotus eryngii,0.0,0
375,1.1.3.7,Toluene,1.0,Pleurotus eryngii,0.0,0
376,1.1.3.9,D-Galactosamine,1.0,Polyporus circinatus,0.0,0
377,1.1.3.9,N-Acetyl-D-galactosamine,1.0,Polyporus circinatus,0.0,0
378,1.1.99.1,Betaine aldehyde,1.0,Rattus norvegicus,0.0,0
379,1.1.99.14,Glyoxylate,1.0,Euglena gracilis,0.0,0
380,1.1.99.18,beta-Cellobiose,9.0,"Ceriporiopsis subvermispora,Coniophora puteana (Schum ex Fr) Karsten,Phanerochaete chrysosporium",0.0,0
381,1.1.99.2,(R)-2-Hydroxyglutarate,1.0,Alcaligenes sp.,0.0,0
382,1.1.99.24,"1,10-Phenanthroline",1.0,Rattus norvegicus,0.0,0
383,1.1.99.24,Hydrogen cyanide,1.0,Rattus norvegicus,0.0,0
384,1.1.99.3,2-Keto-D-gluconic acid,2.0,Pseudomonas aeruginosa,0.0,0
385,1.1.99.3,Oxalate,2.0,"Klebsiella pneumoniae,Pseudomonas aeruginosa",0.0,0
386,1.1.99.3,Oxamate,3.0,"Klebsiella pneumoniae,Pseudomonas aeruginosa",0.0,0
387,1.1.99.3,Pyruvate,3.0,"Klebsiella pneumoniae,Pseudomonas aeruginosa",0.0,0
388,1.1.99.31,(R)-Mandelate,6.0,Pseudomonas putida,0.0,0
389,1.1.99.31,(S)-Lactate,1.0,Rhodotorula graminis,0.0,0
390,1.1.99.31,Hexanoic acid,1.0,Rhodotorula graminis,0.0,0
391,1.1.99.31,Oxalate,1.0,Rhodotorula graminis,0.0,0
392,1.1.99.31,Phenylacetic acid,5.0,Pseudomonas putida,0.0,0
393,1.1.99.33,Formate,1.0,Escherichia coli,0.0,0
394,1.1.99.35,D-Glucose,2.0,Acinetobacter calcoaceticus,0.0,0
395,1.1.99.35,beta-Lactose,1.0,Acinetobacter calcoaceticus,0.0,0
396,1.1.99.36,1-Butanol,1.0,Amycolatopsis methanolica,0.0,0
397,1.1.99.36,Ethanol,1.0,Amycolatopsis methanolica,0.0,0
398,1.1.99.36,Propan-2-ol,1.0,Amycolatopsis methanolica,0.0,0
399,1.1.99.36,Propane-1-ol,1.0,Amycolatopsis methanolica,0.0,0
400,1.10.3.1,Ascorbate,3.0,"Ferula sp.,Lablab purpureus",0.0,0
401,1.10.3.1,Dopamine,1.0,Aphonopelma californicum (nomen dubium),0.0,0
402,1.10.3.1,Gallate,2.0,"Ipomoea batatas,Lablab purpureus",0.0,0
403,1.10.3.1,Geranial,1.0,Agaricus bisporus,0.0,0
404,1.10.3.1,Glutathione,1.0,Lactarius salmonicolor,0.0,0
405,1.10.3.1,Kojic acid,2.0,"Agaricus bisporus,Aphonopelma californicum (nomen dubium)",0.0,0
406,1.10.3.1,Mercaptoethanol,3.0,"Ferula sp.,Lactarius salmonicolor",0.0,0
407,1.10.3.1,Myrcene,1.0,Agaricus bisporus,0.0,0
408,1.10.3.1,Oxalate,1.0,Lactarius salmonicolor,0.0,0
409,1.10.3.1,Quercetin,1.0,Neobellieria bullata,0.0,0
410,1.10.3.1,Sodium diethyldithiocarbamate,2.0,Ferula sp.,0.0,0
411,1.10.3.1,Sulfanilamide,1.0,Lactarius salmonicolor,0.0,0
412,1.10.3.1,Syringic acid,1.0,Lactarius salmonicolor,0.0,0
413,1.10.3.1,Tropolone,1.0,Lablab purpureus,0.0,0
414,1.10.3.1,Tyramine,1.0,Aphonopelma californicum (nomen dubium),0.0,0
415,1.10.3.10,2-Heptyl-4-hydroxyquinoline-N-oxide,1.0,Escherichia coli,0.0,0
416,1.10.3.11,2-Heptyl-4-hydroxyquinoline-N-oxide,1.0,Escherichia coli,0.0,0
417,1.10.3.15,2-Nitrophenol,1.0,Streptomyces griseus,0.0,0
418,1.10.3.15,4-Hydroxybenzaldehyde,1.0,Streptomyces griseus,0.0,0
419,1.10.3.15,Aniline,1.0,Streptomyces griseus,0.0,0
420,1.10.3.15,Phenol,1.0,Streptomyces griseus,0.0,0
421,1.10.3.2,Hydroxylamine,2.0,"Basidiomycota,Trametes versicolor",0.0,0
422,1.10.3.2,Thioglycolate,1.0,Basidiomycota,0.0,0
423,1.10.3.3,4-Chlorophenol,1.0,Cucurbita pepo medullosa,0.0,0
424,1.10.3.3,4-Cresol,1.0,Cucurbita pepo medullosa,0.0,0
425,1.10.3.3,4-Nitrophenol,5.0,Cucurbita pepo medullosa,0.0,0
426,1.10.3.3,Phenol,1.0,Cucurbita pepo medullosa,0.0,0
427,1.10.3.4,2-Nitrophenol,1.0,Streptomyces griseus,0.0,0
428,1.10.3.4,4-Hydroxybenzaldehyde,1.0,Streptomyces griseus,0.0,0
429,1.10.3.4,Aniline,1.0,Streptomyces griseus,0.0,0
430,1.10.3.4,Phenol,1.0,Streptomyces griseus,0.0,0
431,1.10.5.1,Chloroquine,1.0,Homo sapiens,0.0,0
432,1.10.5.1,Dicumarol,2.0,"Homo sapiens,Mesocricetus auratus",0.0,0
433,1.10.5.1,Mefloquine,1.0,Homo sapiens,0.0,0
434,1.10.5.1,Melatonin,5.0,"Homo sapiens,Mesocricetus auratus",0.0,0
435,1.10.5.1,N-Acetylserotonin,2.0,"Homo sapiens,Mesocricetus auratus",0.0,0
436,1.10.5.1,Quercetin,1.0,Homo sapiens,0.0,0
437,1.10.5.1,Quinacrine,1.0,Homo sapiens,0.0,0
438,1.10.5.1,Quinine,1.0,Homo sapiens,0.0,0
439,1.10.5.1,Resveratrol,2.0,Homo sapiens,0.0,0
440,1.10.5.1,Serotonin,1.0,Homo sapiens,0.0,0
441,1.11.1.11,Hydroxylamine,1.0,Cenchrus americanus,0.0,0
442,1.11.1.11,Salicylate,1.0,Cenchrus americanus,0.0,0
443,1.11.1.12,alpha-Tocopherol,1.0,Bos taurus,0.0,0
444,1.11.1.13,Cadmium,2.0,Phanerochaete chrysosporium,0.0,0
445,1.11.1.13,Cobalt ion,2.0,Phanerochaete chrysosporium,0.0,0
446,1.11.1.18,Arsenic acid,1.0,Ascophyllum nodosum,0.0,0
447,1.11.1.18,Hydrofluoric acid,1.0,Streptomyces aureofaciens,0.0,0
448,1.11.1.18,Orthophosphate,1.0,Ascophyllum nodosum,0.0,0
449,1.11.1.21,Hydrogen cyanide,2.0,"Synechococcus elongatus PCC 7942,Synechocystis sp.",0.0,0
450,1.11.1.21,Isoniazid,1.0,Mycobacterium smegmatis,0.0,0
451,1.11.1.3,Imidazole,1.0,Arachis hypogaea,0.0,0
452,1.11.1.5,Hydrogen cyanide,2.0,"Nitrosomonas europaea,Pseudomonas aeruginosa",0.0,0
453,1.11.1.6,Amitrole,1.0,Xanthomonas campestris,1.0,Mycobacterium sp.
454,1.11.1.6,Formaldehyde,1.0,Capra capra,0.0,0
455,1.11.1.6,Indole-3-acetate,1.0,Capra capra,0.0,0
456,1.11.1.6,Phenol,1.0,Bacillus sp.,0.0,0
457,1.11.1.7,Ascorbate,1.0,Armoracia sp.,0.0,0
458,1.11.1.7,Glutathione,1.0,Armoracia sp.,1.0,Bos taurus
459,1.11.1.7,Propofol,1.0,Bos taurus,0.0,0
460,1.11.1.8,Hydrogen cyanide,1.0,Sus scrofa,0.0,0
461,1.11.1.8,Kaempferol,1.0,Sus scrofa,0.0,0
462,1.11.1.8,Morin,1.0,Sus scrofa,0.0,0
463,1.11.1.8,Myricetin,1.0,Sus scrofa,0.0,0
464,1.11.1.8,Naringenin,1.0,Sus scrofa,0.0,0
465,1.11.1.8,Quercetin,1.0,Sus scrofa,0.0,0
466,1.11.1.8,n-Propyl gallate,1.0,Homo sapiens,0.0,0
467,1.11.1.9,Glutathione,1.0,Saccharomyces cerevisiae,1.0,Piaractus mesopotamicus
468,1.11.1.B2,Hydroxylamine,2.0,Curvularia inaequalis,0.0,0
469,1.11.1.B6,Hydroiodic acid,2.0,Pelvetia canaliculata,0.0,0
470,1.11.2.3,Terbufos,3.0,"Avena sativa,Glycine max,Zea mays",0.0,0
471,1.12.1.2,NADH,1.0,Cupriavidus necator,2.0,Cupriavidus necator
472,1.12.98.1,"7,8-Didemethyl-8-hydroxy-5-deazariboflavin",1.0,Methanothermobacter thermautotrophicum,0.0,0
473,1.12.98.2,CO,1.0,Methanothermobacter marburgensis,0.0,0
474,1.12.98.2,Hydrogen cyanide,3.0,Methanothermobacter marburgensis,0.0,0
475,1.12.99.6,CO,3.0,"Anabaena variabilis,Desulfovibrio desulfuricans,Lamprobacter modestohalophilus",0.0,0
476,1.13.11.1,"3,5-Dichlorocatechol",1.0,Rhodococcus opacus,0.0,0
477,1.13.11.1,Tetrachlorocatechol,1.0,Rhodococcus opacus,0.0,0
478,1.13.11.11,Indole,2.0,"Delftia acidovorans,Rattus norvegicus",0.0,0
479,1.13.11.11,Tryptamine,3.0,"Delftia acidovorans,Homo sapiens",0.0,0
480,1.13.11.11,beta-Carboline,1.0,Homo sapiens,0.0,0
481,1.13.11.12,6-Pentadecylsalicylic acid,1.0,Glycine max,0.0,0
482,1.13.11.12,Apigenin,1.0,Glycine max,0.0,0
483,1.13.11.12,Ascorbate,1.0,Glycine max,0.0,0
484,1.13.11.12,Catechin,1.0,Glycine max,0.0,0
485,1.13.11.12,Dodecanoic acid,4.0,Glycine max,0.0,0
486,1.13.11.12,Ferulate,1.0,Glycine max,0.0,0
487,1.13.11.12,Gallate,1.0,Glycine max,0.0,0
488,1.13.11.12,Nordihydroguaiaretic acid,1.0,Olea europaea,0.0,0
489,1.13.11.12,Resveratrol,1.0,Glycine max,0.0,0
490,1.13.11.12,alpha-Tocopherol,1.0,Glycine max,0.0,0
491,1.13.11.12,n-Propyl gallate,1.0,Olea europaea,0.0,0
492,1.13.11.14,3-Chlorocatechol,1.0,Pseudomonas sp.,0.0,0
493,1.13.11.15,"3,4-Dihydroxybenzoate",1.0,Brevibacillus brevis,0.0,0
494,1.13.11.15,"3,4-Dihydroxyphenylpropanoate",1.0,Brevibacillus brevis,0.0,0
495,1.13.11.15,3-Hydroxyphenylacetate,1.0,Brevibacillus brevis,0.0,0
496,1.13.11.15,4-Hydroxyphenylacetate,1.0,Brevibacillus brevis,0.0,0
497,1.13.11.15,4-Methylcatechol,1.0,Brevibacillus brevis,0.0,0
498,1.13.11.15,4-Nitrocatechol,1.0,Brevibacillus brevis,0.0,0
499,1.13.11.15,Caffeate,1.0,Brevibacillus brevis,0.0,0
500,1.13.11.15,Catechol,1.0,Brevibacillus brevis,0.0,0
501,1.13.11.2,1-Butanol,1.0,Pseudomonas putida,0.0,0
502,1.13.11.2,1-Pentanol,1.0,Pseudomonas putida,0.0,0
503,1.13.11.2,2-Aminophenol,1.0,Pseudomonas putida,0.0,0
504,1.13.11.2,2-Chlorophenol,1.0,Pseudomonas putida,0.0,0
505,1.13.11.2,2-Hydroxyacetophenone,1.0,Pseudomonas putida,0.0,0
506,1.13.11.2,2-Nitrophenol,1.0,Pseudomonas putida,0.0,0
507,1.13.11.2,3-Chlorocatechol,2.0,"Pseudomonas putida,Pseudomonas putida mt-2",0.0,0
508,1.13.11.2,3-Hydroxybenzoate,1.0,Pseudomonas putida,0.0,0
509,1.13.11.2,3-Nitrophenol,1.0,Pseudomonas putida,0.0,0
510,1.13.11.2,4-Chlorocatechol,2.0,"Pseudomonas putida,Pseudomonas putida mt-2",0.0,0
511,1.13.11.2,4-Nitrophenol,1.0,Pseudomonas putida,0.0,0
512,1.13.11.2,Acetophenone,1.0,Pseudomonas putida,0.0,0
513,1.13.11.2,Benzoate,1.0,Pseudomonas putida,0.0,0
514,1.13.11.2,Benzyl alcohol,1.0,Pseudomonas putida,0.0,0
515,1.13.11.2,Ethanol,1.0,Pseudomonas putida,0.0,0
516,1.13.11.2,Methanol,1.0,Pseudomonas putida,0.0,0
517,1.13.11.2,Methyl ethyl ketone,1.0,Pseudomonas putida,0.0,0
518,1.13.11.2,Nitrobenzene,1.0,Pseudomonas putida,0.0,0
519,1.13.11.2,Pentan-2-one,1.0,Pseudomonas putida,0.0,0
520,1.13.11.2,Phenol,2.0,Pseudomonas putida,0.0,0
521,1.13.11.2,Propan-2-ol,1.0,Pseudomonas putida,0.0,0
522,1.13.11.2,Propane-1-ol,1.0,Pseudomonas putida,0.0,0
523,1.13.11.2,Quinoline,1.0,Pseudomonas putida,0.0,0
524,1.13.11.2,Salicyl alcohol,1.0,Pseudomonas putida,0.0,0
525,1.13.11.2,Salicylate,1.0,Pseudomonas putida,0.0,0
526,1.13.11.2,o-Methoxyphenol,1.0,Pseudomonas putida,0.0,0
527,1.13.11.20,Cysteamine,1.0,Rattus norvegicus,3.0,Rattus norvegicus
528,1.13.11.24,"1,10-Phenanthroline",1.0,Aspergillus flavus,0.0,0
529,1.13.11.24,8-Hydroxyquinoline,1.0,Aspergillus flavus,0.0,0
530,1.13.11.24,Quinoline,1.0,Aspergillus flavus,0.0,0
531,1.13.11.27,3-(4-Hydroxyphenyl)pyruvate,3.0,"Homo sapiens,Picrophilus torridus",0.0,0
532,1.13.11.3,"2,5-Dihydroxybenzoate",1.0,Acinetobacter calcoaceticus,0.0,0
533,1.13.11.3,"3',4'-Dihydroxyacetophenone",1.0,Pseudomonas putida,0.0,0
534,1.13.11.3,"3,4-Dihydroxybenzaldehyde",4.0,"Acinetobacter calcoaceticus,Azotobacter vinelandii,Pseudomonas aeruginosa,Pseudomonas putida",0.0,0
535,1.13.11.3,"3,4-Dihydroxybenzoate",2.0,"Agrobacterium tumefaciens,Hydrogenophaga palleronii",0.0,0
536,1.13.11.3,"3,4-Dihydroxyphenylacetate",2.0,"Acinetobacter calcoaceticus,Pseudomonas putida",0.0,0
537,1.13.11.3,"3,4-Dihydroxyphenylpropanoate",1.0,Pseudomonas putida,0.0,0
538,1.13.11.3,3-Hydroxybenzoate,1.0,Pseudomonas putida,0.0,0
539,1.13.11.3,4-Hydroxybenzoate,3.0,"Pseudomonas aeruginosa,Pseudomonas putida",0.0,0
540,1.13.11.3,4-Methylcatechol,1.0,Acinetobacter calcoaceticus,0.0,0
541,1.13.11.3,4-Nitrocatechol,2.0,"Acinetobacter calcoaceticus,Azotobacter vinelandii",0.0,0
542,1.13.11.3,4-Sulfocatechol,2.0,"Agrobacterium tumefaciens,Hydrogenophaga palleronii",0.0,0
543,1.13.11.3,Catechol,2.0,"Acinetobacter calcoaceticus,Pseudomonas putida",0.0,0
544,1.13.11.3,Hydrogen cyanide,1.0,Brevibacterium fuscum,0.0,0
545,1.13.11.3,Vanillate,1.0,Pseudomonas putida,0.0,0
546,1.13.11.32,Butanal,1.0,Cyberlindnera mrakii,0.0,0
547,1.13.11.32,Potassium bromide,2.0,"Cyberlindnera mrakii,Neurospora crassa",0.0,0
548,1.13.11.32,Potassium iodide,2.0,"Cyberlindnera mrakii,Neurospora crassa",0.0,0
549,1.13.11.32,Propanal,1.0,Cyberlindnera mrakii,0.0,0
550,1.13.11.33,Apigenin,1.0,Homo sapiens,0.0,0
551,1.13.11.33,Baicalein,2.0,Homo sapiens,0.0,0
552,1.13.11.33,Linoleate,3.0,"Homo sapiens,Oryctolagus cuniculus",0.0,0
553,1.13.11.34,"(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid",1.0,Cavia porcellus,1.0,Cavia porcellus
554,1.13.11.34,Arachidonate,2.0,"Hordeum vulgare,Rattus norvegicus",0.0,0
555,1.13.11.37,"1,2,3-Trihydroxybenzene",1.0,Azotobacter sp.,0.0,0
556,1.13.11.37,"2,4-Dichlorophenol",2.0,"Azotobacter sp.,Streptomyces rochei",0.0,0
557,1.13.11.37,"2,6-Dichlorohydroquinone",2.0,"Azotobacter sp.,Streptomyces rochei",0.0,0
558,1.13.11.37,"3,4,6-Trichlorocatechol",2.0,"Azotobacter sp.,Streptomyces rochei",0.0,0
559,1.13.11.37,"3,5-Dichlorocatechol",2.0,"Azotobacter sp.,Streptomyces rochei",0.0,0
560,1.13.11.37,3-Chlorocatechol,2.0,"Azotobacter sp.,Streptomyces rochei",0.0,0
561,1.13.11.37,4-Chlorocatechol,2.0,"Azotobacter sp.,Streptomyces rochei",0.0,0
562,1.13.11.37,5-Chloro-3-methylcatechol,2.0,"Azotobacter sp.,Streptomyces rochei",0.0,0
563,1.13.11.37,Catechol,2.0,"Azotobacter sp.,Pimelobacter simplex",0.0,0
564,1.13.11.37,Chlorohydroquinone,2.0,"Azotobacter sp.,Streptomyces rochei",0.0,0
565,1.13.11.37,Tetrachlorocatechol,2.0,"Azotobacter sp.,Streptomyces rochei",0.0,0
566,1.13.11.37,Tetrachlorohydroquinone,2.0,"Azotobacter sp.,Streptomyces rochei",0.0,0
567,1.13.11.38,1-Hydroxy-2-naphthoate,1.0,Pseudomonas sp.,0.0,0
568,1.13.11.38,3-Hydroxy-2-naphthoate,3.0,"Nocardioides sp.,Pseudomonas sp.",0.0,0
569,1.13.11.39,3-Chlorocatechol,1.0,Burkholderia cepacia,0.0,0
570,1.13.11.39,3-Ethylcatechol,1.0,Burkholderia cepacia,0.0,0
571,1.13.11.39,"Biphenyl-2,3-diol",1.0,Burkholderia cepacia,0.0,0
572,1.13.11.39,Ethanol,1.0,Burkholderia cepacia,0.0,0
573,1.13.11.39,Propan-2-ol,1.0,Burkholderia cepacia,0.0,0
574,1.13.11.49,Chlorous acid,1.0,Dechloromonas agitata,0.0,0
575,1.13.11.49,Hydrochloric acid,1.0,Dechloromonas agitata,0.0,0
576,1.13.11.52,Baicalein,1.0,Homo sapiens,0.0,0
577,1.13.11.52,Berberine,1.0,Homo sapiens,0.0,0
578,1.13.11.52,beta-Carboline,7.0,"Homo sapiens,Mus musculus",0.0,0
579,1.13.11.55,Zinc cation,1.0,Halothiobacillus neapolitanus,0.0,0
580,1.13.11.6,Anthranilate,3.0,Bos taurus,0.0,0
581,1.13.11.6,Quinolinate,1.0,Bos taurus,0.0,0
582,1.13.11.66,4-Hydroxybenzoate,1.0,Pseudomonas fluorescens,0.0,0
583,1.13.11.74,"1,2,3-Trihydroxybenzene",1.0,Pseudomonas sp.,0.0,0
584,1.13.11.74,"2,3-Dihydroxytoluene",1.0,Pseudomonas sp.,0.0,0
585,1.13.11.74,3-Chlorocatechol,1.0,Pseudomonas sp.,0.0,0
586,1.13.11.74,3-Fluorocatechol,1.0,Pseudomonas sp.,0.0,0
587,1.13.11.74,4-Chlorocatechol,1.0,Pseudomonas sp.,0.0,0
588,1.13.11.74,4-Methylcatechol,1.0,Pseudomonas sp.,0.0,0
589,1.13.11.74,"Benzene-1,2,4-triol",1.0,Pseudomonas sp.,0.0,0
590,1.13.11.74,Catechol,1.0,Pseudomonas sp.,0.0,0
591,1.13.11.8,"3,4-Dihydroxybenzaldehyde",1.0,Comamonas testosteroni,0.0,0
592,1.13.11.8,3-Hydroxybenzoate,1.0,Comamonas testosteroni,0.0,0
593,1.13.11.8,4-Hydroxybenzoate,1.0,Comamonas testosteroni,0.0,0
594,1.13.11.8,4-Nitrocatechol,1.0,Comamonas testosteroni,0.0,0
595,1.13.11.B6,Nordihydroguaiaretic acid,1.0,Olea europaea,0.0,0
596,1.13.11.B6,n-Propyl gallate,1.0,Olea europaea,0.0,0
597,1.13.12.16,Nitroethane,2.0,Neurospora crassa,0.0,0
598,1.13.12.16,beta-Nitropropanoate,1.0,Fusarium oxysporum,0.0,0
599,1.13.12.3,(Indol-3-yl)acetamide,6.0,Pseudomonas savastanoi,0.0,0
600,1.13.12.3,Indolepyruvate,6.0,Pseudomonas savastanoi,0.0,0
601,1.13.12.4,(R)-Lactate,1.0,Mycobacterium phlei,0.0,0
602,1.13.12.4,Acetate,1.0,Mycobacterium phlei,0.0,0
603,1.13.12.4,Diacetyl,1.0,Mycobacterium phlei,0.0,0
604,1.13.12.4,Hydrochloric acid,1.0,Mycobacterium smegmatis,0.0,0
605,1.13.12.4,Orthophosphate,1.0,Mycobacterium smegmatis,0.0,0
606,1.13.12.4,Oxalate,1.0,Mycobacterium phlei,0.0,0
607,1.13.12.5,Oxidized Oplophorus luciferin,1.0,Renilla reniformis,0.0,0
608,1.13.12.7,"3',5'-Cyclic AMP",1.0,Photinus pyralis,0.0,0
609,1.13.12.7,D-Ribose 5-phosphate,1.0,Photinus pyralis,0.0,0
610,1.13.12.7,Lipoate,1.0,Photinus pyralis,0.0,0
611,1.13.12.7,Orthophosphate,1.0,Photinus pyralis,0.0,0
612,1.13.12.7,Resveratrol,1.0,Photinus pyralis,0.0,0
613,1.13.12.7,Tetradecanoic acid,1.0,Photinus pyralis,0.0,0
614,1.13.12.7,Tos-Lys-CH2Cl,1.0,Photinus pyralis,0.0,0
615,1.13.12.7,Tos-Phe-CH2Cl,1.0,Photinus pyralis,0.0,0
616,1.13.12.7,dAMP,1.0,Photinus pyralis,0.0,0
617,1.13.12.7,dATP,1.0,Photinus pyralis,0.0,0
618,1.13.12.9,Anthranilate,1.0,Pseudomonas sp.,0.0,0
619,1.13.12.9,Phenylacetic acid,1.0,Pseudomonas sp.,0.0,0
620,1.13.12.9,Phenylpropanoate,1.0,Pseudomonas sp.,0.0,0
621,1.13.99.1,"1,10-Phenanthroline",1.0,Sporopachydermia lactativora,0.0,0
622,1.13.99.1,p-Chloromercuribenzoate,1.0,Sporopachydermia lactativora,0.0,0
623,1.14.11.1,"3,4-Dihydroxybenzoate",1.0,Pseudomonas sp.,0.0,0
624,1.14.11.2,"1,2,3-Trihydroxybenzene",1.0,Gallus gallus,0.0,0
625,1.14.11.2,"2,3-Dihydroxybenzoate",1.0,Gallus gallus,0.0,0
626,1.14.11.2,"2,5-Dihydroxybenzoate",1.0,Gallus gallus,0.0,0
627,1.14.11.2,2-Oxoadipate,2.0,"Chlamydomonas reinhardtii,Gallus gallus",0.0,0
628,1.14.11.2,2-Oxobutanoate,1.0,Gallus gallus,0.0,0
629,1.14.11.2,2-Oxopentanoic acid,1.0,Gallus gallus,0.0,0
630,1.14.11.2,"3,4-Dihydroxybenzoate",7.0,"Chlamydomonas reinhardtii,Gallus gallus,Homo sapiens,Streptomyces griseoviridis",0.0,0
631,1.14.11.2,"3,4-Dihydroxymandelate",1.0,Gallus gallus,0.0,0
632,1.14.11.2,"3,4-Dihydroxyphenylacetate",2.0,"Gallus gallus,Volvox carteri",0.0,0
633,1.14.11.2,"3,4-Dihydroxyphenylpropanoate",2.0,"Gallus gallus,Volvox carteri",0.0,0
634,1.14.11.2,3-Hydroxybenzoate,1.0,Gallus gallus,0.0,0
635,1.14.11.2,4-Hydroxybenzoate,2.0,"Gallus gallus,Homo sapiens",0.0,0
636,1.14.11.2,Adipate,1.0,Gallus gallus,0.0,0
