,Type,Key,EC_number,LigandID,Compound,TotalEntries,Entropy,Summary,URL,NullEntropy,NullSummary,Literature,NumReferences,DeltaEntropy
ki:4.4.1.13:85,ki,"('4.4.1.13', '85')",4.4.1.13,85,hydroxylamine,8,0.28116757230940415,Animalia:6;Bacteria:2,http://www.brenda-enzymes.org/enzyme.php?ecno=4.4.1.13#INHIBITORS,0.20974168465309034,Animalia:23;Bacteria:4,"34541;34541,34546,34549;34543;34553;34563",5,0.071425887656313802
ki:3.2.1.23:35,ki,"('3.2.1.23', '35')",3.2.1.23,35,D-glucose,12,0.26878483100134337,Bacteria:7;Fungi:3;Archaea:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.23#INHIBITORS,0.26035345511727831,Bacteria:176;Plantae:67;Fungi:37;Animalia:33;Archaea:20,171302;171309;171327;171329;171342;171346;655074;701854,8,0.0084313758840650621
ki:1.11.1.6:63,ki,"('1.11.1.6', '63')",1.11.1.6,63,2-mercaptoethanol,19,0.25255248685666992,Bacteria:12;Plantae:4;Animalia:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.11.1.6#INHIBITORS,0.25417798620131571,Bacteria:96;Animalia:66;Plantae:32;Archaea:12;Fungi:6,439782;439798;439806;439808;689638,5,-0.0016254993446457866
ki:3.2.1.8:15,ki,"('3.2.1.8', '15')",3.2.1.8,15,Ca2+,9,0.17441604792151597,Bacteria:8;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.8#INHIBITORS,0.12851000302977028,Bacteria:149;Plantae:13;Animalia:8;Fungi:2,171615;171636;171653;655665;678008;679547;696821;709555;718337,9,0.045906044891745684
ki:2.7.2.3:2,ki,"('2.7.2.3', '2')",2.7.2.3,2,more,9,0.22791296861625118,Animalia:7;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.2.3#INHIBITORS,0.19377374987501231,Animalia:132;Fungi:48;Plantae:20;Bacteria:14;Chromista:4;Archaea:3,642251;642304,2,0.034139218741238875
ki:2.7.1.105:51,ki,"('2.7.1.105', '51')",2.7.1.105,51,phosphoenolpyruvate,8,0.30008535042284562,Animalia:5;Plantae:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.105#INHIBITORS,0.28396506793422299,Animalia:38;Plantae:17;Bacteria:8;Fungi:6,"640284;640288,640313,640321,94928;640288,640315;640304;640310;640312,640314;640338;660814",8,0.016120282488622628
ki:3.6.3.6:2,ki,"('3.6.3.6', '2')",3.6.3.6,2,more,8,0.30008535042284562,Plantae:5;Fungi:2;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.6.3.6#INHIBITORS,0.26592368797028082,Plantae:31;Fungi:18;Animalia:5;Bacteria:3,668559;688642;710844;712552;712954;720320;720724;720788,8,0.0341616624525648
ki:3.2.1.3:52,ki,"('3.2.1.3', '52')",3.2.1.3,52,Cd2+,7,0.33474749101802548,Bacteria:3;Archaea:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.3#INHIBITORS,0.32050442985442007,Bacteria:102;Archaea:102;Animalia:48;Fungi:32,708235,1,0.014243061163605408
ki:1.1.1.49:4,ki,"('1.1.1.49', '4')",1.1.1.49,4,ATP,9,0.32165430766914255,Animalia:4;Bacteria:4;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.49#INHIBITORS,0.29622374925278383,Animalia:67;Bacteria:40;Fungi:16;Plantae:13,286985;286996;287014;287017;655612;655712;688308;722473,8,0.025430558416358717
ki:1.4.3.13:1819,ki,"('1.4.3.13', '1819')",1.4.3.13,1819,beta-aminopropionitrile,7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=1.4.3.13#INHIBITORS,0.0,Animalia:57,391736;391742;658189;686904;724520,5,0.0
ki:2.3.3.16:2,ki,"('2.3.3.16', '2')",2.3.3.16,2,more,16,0.20556633433219695,Bacteria:12;Archaea:2;Animalia:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.3.16#INHIBITORS,0.24235034804669561,Bacteria:51;Archaea:34;Animalia:20;Plantae:10;Fungi:6;Protozoa:3,488033;488059;488063;488078;488085;662550;674333;724900,8,-0.036784013714498659
ki:3.4.11.5:8636,ki,"('3.4.11.5', '8636')",3.4.11.5,8636,DEP,9,0.17441604792151597,Bacteria:8;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.5#INHIBITORS,0.16752709596707846,Bacteria:75;Plantae:32;Fungi:4;Animalia:4;Archaea:3;Protozoa:1,665115,1,0.0068889519544375055
ki:3.1.1.3:25,ki,"('3.1.1.3', '25')",3.1.1.3,25,Fe2+,14,0.27682390414543057,Bacteria:9;Animalia:4;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,650654;650660;651018;652958;692415;692424;694933;713783;715063;715206;715393;729064;80829,13,0.071760365214193822
ki:6.4.1.2:2658,ki,"('6.4.1.2', '2658')",6.4.1.2,2658,Haloxyfop,8,0.24520731325293155,Plantae:6;Fungi:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=6.4.1.2#INHIBITORS,0.12148408626968388,Animalia:609;Plantae:102;Bacteria:24;Archaea:17;Fungi:9;Chromista:5,37596;37602;653672;653892;664564;675028;694556,7,0.12372322698324767
ki:3.1.3.11:2,ki,"('3.1.3.11', '2')",3.1.3.11,2,more,17,0.31584662692226784,Archaea:4;Animalia:4;Plantae:4;Bacteria:3;Fungi:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.11#INHIBITORS,0.15119995461904565,Animalia:468;Bacteria:69;Plantae:33;Archaea:13;Fungi:11,170799;650448;651666;651698;652288;653554;653576;666269;678588;694578;705891;714432;727725;729934,14,0.16464667230322219
ki:2.7.7.6:12067,ki,"('2.7.7.6', '12067')",2.7.7.6,12067,etnangien,7,0.2050581591442045,Bacteria:6;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.6#INHIBITORS,0.14060747254386058,Bacteria:98;Animalia:14;Fungi:6;Plantae:3;Archaea:1,702625,1,0.06445068660034392
ki:1.7.3.3:234,ki,"('1.7.3.3', '234')",1.7.3.3,234,xanthine,8,0.18838508062821838,Plantae:7;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.7.3.3#INHIBITORS,0.33795462160133621,Bacteria:47;Plantae:41;Animalia:16,"246662;394145;394150,672697;394180;394188;394188,394190;394190",7,-0.14956954097311784
ki:4.2.1.1:308,ki,"('4.2.1.1', '308')",4.2.1.1,308,nitrate,13,0.31646418796818432,Animalia:5;Bacteria:4;Fungi:3;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,"650526,699246;679413;696639;696649;696695;703758;706571,715948;714462;715948;727132",10,0.15797723809277242
ki:3.1.3.46:16,ki,"('3.1.3.46', '16')",3.1.3.46,16,phosphate,7,0.34145405235023585,Plantae:4;Animalia:3,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.46#INHIBITORS,0.1529531571840444,Animalia:75;Plantae:16;Fungi:2;Bacteria:1,640338;640345;94933;94936;94937,5,0.18850089516619145
ki:1.3.3.4:8892,ki,"('1.3.3.4', '8892')",1.3.3.4,8892,"2-[4-chloro-2-fluoro-5-(propan-2-yloxy)phenyl]-2,3,4,5,6,7-hexahydro-1H-isoindol-1-one",8,0.18838508062821838,Plantae:7;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.3.3.4#INHIBITORS,0.23270499333373523,Plantae:468;Animalia:203;Bacteria:56;Fungi:18,711472,1,-0.044319912705516856
ki:1.17.4.4:719,ki,"('1.17.4.4', '719')",1.17.4.4,719,warfarin,15,0.12246501339731766,Animalia:14;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.17.4.4#INHIBITORS,0.045438060666500767,Animalia:54;Bacteria:1,287706;287712;656865;657395;674393;724796;724800,7,0.077026952730816889
ki:1.3.3.4:8907,ki,"('1.3.3.4', '8907')",1.3.3.4,8907,oxadiargyl,8,0.18838508062821838,Plantae:7;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.3.3.4#INHIBITORS,0.23270499333373523,Plantae:468;Animalia:203;Bacteria:56;Fungi:18,711472,1,-0.044319912705516856
ki:2.1.3.3:576,ki,"('2.1.3.3', '576')",2.1.3.3,576,ornithine,9,0.35361898238600714,Bacteria:4;Plantae:3;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.3.3#INHIBITORS,0.23146681094429439,Bacteria:68;Animalia:45;Plantae:15;Archaea:8;Fungi:1,485892;485893;485898;485905;485907;485913;485922;485933;485946,9,0.12215217144171275
ki:2.3.2.2:2,ki,"('2.3.2.2', '2')",2.3.2.2,2,more,11,0.29362798780324173,Animalia:4;Bacteria:3;Plantae:2;Fungi:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.2.2#INHIBITORS,0.1731406795745514,Animalia:169;Bacteria:61;Plantae:12;Archaea:6;Fungi:1,"487925;487930,487931;487934;487944;487946;487952;487954;487967;487968;727437",10,0.12048730822869033
ki:4.6.1.2:8619,ki,"('4.6.1.2', '8619')",4.6.1.2,8619,"6-anilino-5,8-quinolinedione",8,0.0,Animalia:8,http://www.brenda-enzymes.org/enzyme.php?ecno=4.6.1.2#INHIBITORS,0.05724545618070867,Animalia:220;Bacteria:6;Plantae:2,691656,1,-0.05724545618070867
ki:3.2.1.3:93,ki,"('3.2.1.3', '93')",3.2.1.3,93,iodoacetate,7,0.33474749101802548,Bacteria:3;Archaea:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.3#INHIBITORS,0.32050442985442007,Bacteria:102;Archaea:102;Animalia:48;Fungi:32,708235,1,0.014243061163605408
ki:3.6.3.9:2784,ki,"('3.6.3.9', '2784')",3.6.3.9,2784,oubain,10,0.0,Animalia:10,http://www.brenda-enzymes.org/enzyme.php?ecno=3.6.3.9#INHIBITORS,0.0,Animalia:174,"246948,246962;246949;246950,246954,246958,246962;246952;246953;246955;246961,246962;246962;246962,246971;246974",10,0.0
ki:3.4.11.1:19,ki,"('3.4.11.1', '19')",3.4.11.1,19,Cu2+,10,0.26727285084777908,Animalia:7;Bacteria:2;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.1#INHIBITORS,0.17950685803620778,Animalia:216;Bacteria:51;Plantae:25;Archaea:9;Protozoa:3,"35862,35908;35908;35908,95204;698424;718340;95182",6,0.087765992811571297
ki:3.4.23.5:2,ki,"('3.4.23.5', '2')",3.4.23.5,2,more,10,0.0,Animalia:10,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.23.5#INHIBITORS,0.016432599642684106,Animalia:189;Fungi:1,36921;650901;712160;712659;718074,5,-0.016432599642684106
ki:3.2.1.41:33,ki,"('3.2.1.41', '33')",3.2.1.41,33,Hg2+,9,0.17441604792151597,Bacteria:8;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.41#INHIBITORS,0.23148874388488028,Bacteria:107;Archaea:30;Plantae:7,"136404;136411;136419;136422,136430;136430;136432;695305;714860;716727",9,-0.057072695963364312
ki:3.4.22.34:67,ki,"('3.4.22.34', '67')",3.4.22.34,67,iodoacetamide,8,0.33078161907899106,Animalia:5;Plantae:3,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.22.34#INHIBITORS,0.25749698776200591,Animalia:161;Plantae:43,"30309;30313;650471,651877,668775;668776;683856;698344;717402;732582",8,0.073284631316985149
ki:2.2.1.6:2,ki,"('2.2.1.6', '2')",2.2.1.6,2,more,16,0.25842513746312534,Bacteria:9;Plantae:5;Fungi:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.2.1.6#INHIBITORS,0.23619617133459805,Bacteria:199;Plantae:110;Fungi:73;Archaea:12;Protozoa:6,657572;658566;672368;672867;674354;695852;697061;698302;699140;700782;727336,11,0.022228966128527289
ki:3.1.3.8:14,ki,"('3.1.3.8', '14')",3.1.3.8,14,Zn2+,13,0.17865368323635647,Bacteria:11;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.8#INHIBITORS,0.28579467725899649,Bacteria:87;Plantae:32;Fungi:14,114247;114259;114263;650693;651559;666840;679925;693595;708343;708544;715310;717000;729495,13,-0.10714099402264002
ki:2.7.1.40:185,ki,"('2.7.1.40', '185')",2.7.1.40,185,oxalate,9,0.28289518590880575,Plantae:6;Animalia:2;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.40#INHIBITORS,0.20583328401987822,Bacteria:129;Animalia:102;Plantae:58;Archaea:6;Fungi:6;Protozoa:2,641516;641523;641570;641602;641609;641616;674499;676434;730677,9,0.077061901888927531
ki:1.2.4.1:2,ki,"('1.2.4.1', '2')",1.2.4.1,2,more,7,0.33794599857241148,Plantae:2;Bacteria:2;Animalia:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.2.4.1#INHIBITORS,0.24815665155955399,Bacteria:87;Animalia:30;Plantae:16;Fungi:5,348914;348919;348936;348971;657068;687353;712851,7,0.089789347012857484
ki:6.3.1.2:6,ki,"('6.3.1.2', '6')",6.3.1.2,6,Mg2+,8,0.18838508062821838,Bacteria:7;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=6.3.1.2#INHIBITORS,0.22399554459051116,Bacteria:235;Plantae:105;Animalia:86;Archaea:8;Chromista:5,37486;37491;37496;37500;37506;37555;37564;705161,8,-0.035610463962292782
ki:4.1.1.31:131,ki,"('4.1.1.31', '131')",4.1.1.31,131,citrate,7,0.31856663037084476,Bacteria:4;Plantae:2;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.31#INHIBITORS,0.18179664347390237,Plantae:137;Bacteria:52;Archaea:4;Protozoa:2,4293;4294;4307;4311;4314;4318;4341,7,0.13676998689694239
ki:2.7.7.19:2008,ki,"('2.7.7.19', '2008')",2.7.7.19,2008,3'-dATP,9,0.2872649242426551,Animalia:5;Bacteria:2;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.19#INHIBITORS,0.18958802063242533,Animalia:117;Bacteria:37;Fungi:12;Plantae:6;Protozoa:2,"642938;642938,642966;642938,642971;642953;642966;642976;642987,662270",7,0.097676903610229765
ki:2.7.2.3:43,ki,"('2.7.2.3', '43')",2.7.2.3,43,p-chloromercuribenzoate,11,0.22139353789416794,Animalia:8;Fungi:1;Plantae:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.2.3#INHIBITORS,0.19377374987501231,Animalia:132;Fungi:48;Plantae:20;Bacteria:14;Chromista:4;Archaea:3,642239;642251;642270;642291,4,0.027619788019155628
ki:6.3.2.2:142,ki,"('6.3.2.2', '142')",6.3.2.2,142,GSH,12,0.27968583399643809,Animalia:7;Fungi:2;Bacteria:2;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=6.3.2.2#INHIBITORS,0.23973381514117381,Animalia:108;Bacteria:29;Plantae:15;Fungi:9,649263;651393;652480;672053,4,0.039952018855264282
ki:2.7.7.27:13,ki,"('2.7.7.27', '13')",2.7.7.27,13,ADP,45,0.34049957163270539,Bacteria:26;Plantae:19,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.27#INHIBITORS,0.34439263962264788,Bacteria:164;Plantae:136,"488901;488901,643135;643115;643117;643119;643122;643142;643144",8,-0.0038930679899424891
ki:1.14.99.3:176,ki,"('1.14.99.3', '176')",1.14.99.3,176,CO,7,0.2050581591442045,Animalia:6;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.99.3#INHIBITORS,0.10083374756336488,Animalia:317;Bacteria:33;Fungi:4;Plantae:2,438244;728081,2,0.10422441158083962
ki:3.2.1.1:23,ki,"('3.2.1.1', '23')",3.2.1.1,23,Co2+,13,0.19843251378960616,Bacteria:10;Plantae:1;Archaea:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.1#INHIBITORS,0.20582025586255964,Bacteria:259;Animalia:115;Plantae:38;Archaea:20;Fungi:1,171741;393374;393391;393404;393429;393445;393446;691902;693478;701769;701883;717982;718200,13,-0.0073877420729534793
ki:3.4.11.10:21,ki,"('3.4.11.10', '21')",3.4.11.10,21,EDTA,9,0.0,Bacteria:9,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.10#INHIBITORS,0.13438154636515073,Bacteria:146;Animalia:12,663559;664691;665172;665203;665934;666273;698772;732010;81191,9,-0.13438154636515073
ki:4.1.1.9:98,ki,"('4.1.1.9', '98')",4.1.1.9,98,p-hydroxymercuribenzoate,7,0.34145405235023585,Animalia:4;Bacteria:3,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.9#INHIBITORS,0.072060049710971838,Animalia:481;Bacteria:24;Fungi:2,"4849,4851,4854;4850,4854;4852;4854;4856;4863",6,0.269394002639264
ki:1.1.1.27:7,ki,"('1.1.1.27', '7')",1.1.1.27,7,2 NAD+,9,0.28289518590880575,Bacteria:6;Plantae:2;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.27#INHIBITORS,0.30651185984871626,Animalia:143;Bacteria:88;Plantae:25,"286430;286430,286434;286440;286441;286445;655268;684519;711181",8,-0.023616673939910515
ki:3.6.1.1:52,ki,"('3.6.1.1', '52')",3.6.1.1,52,Cd2+,7,0.31925856486653476,Plantae:3;Animalia:2;Fungi:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.6.1.1#INHIBITORS,0.24363213310740719,Plantae:69;Bacteria:68;Animalia:53;Archaea:18;Fungi:13;Protozoa:1,"209768;209775,209790;209787;209809;209811;209818;209829",7,0.07562643175912756
ki:2.1.3.2:60,ki,"('2.1.3.2', '60')",2.1.3.2,60,CTP,9,0.26485309952882724,Bacteria:7;Archaea:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.3.2#INHIBITORS,0.16923233640367163,Bacteria:115;Plantae:20;Animalia:14;Archaea:5;Fungi:1,"485837;485837,485859,485865;485837,485886;485875;485879;662051;688339",7,0.095620763125155606
ki:3.1.3.24:86,ki,"('3.1.3.24', '86')",3.1.3.24,86,maltose,15,0.0,Plantae:15,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.24#INHIBITORS,0.13319223163396021,Plantae:74;Bacteria:6,"114200,114205;114202;114203;114203,114206;114208;114209",6,-0.13319223163396021
ki:1.3.3.4:10326,ki,"('1.3.3.4', '10326')",1.3.3.4,10326,pentoxazone,8,0.18838508062821838,Plantae:7;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.3.3.4#INHIBITORS,0.23270499333373523,Plantae:468;Animalia:203;Bacteria:56;Fungi:18,711472,1,-0.044319912705516856
ki:1.6.5.8:19,ki,"('1.6.5.8', '19')",1.6.5.8,19,Cu2+,12,0.0,Bacteria:12,http://www.brenda-enzymes.org/enzyme.php?ecno=1.6.5.8#INHIBITORS,0.24517387342137378,Bacteria:148;Animalia:33;Plantae:18,"672293;672293,711293;711293",3,-0.24517387342137378
ki:2.3.2.13:37,ki,"('2.3.2.13', '37')",2.3.2.13,37,GTP,8,0.28116757230940415,Animalia:6;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.2.13#INHIBITORS,0.093391145216254579,Animalia:432;Bacteria:18;Plantae:11;Fungi:10,"487830;487830,487831;487860;487861;487868;672752",6,0.18777642709314957
ki:4.1.1.49:87,ki,"('4.1.1.49', '87')",4.1.1.49,87,D-fructose 6-phosphate,16,0.27684123049428216,Plantae:10;Bacteria:5;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.49#INHIBITORS,0.32219105889235888,Plantae:55;Bacteria:42;Fungi:13,649304,1,-0.045349828398076719
ki:2.3.2.13:67,ki,"('2.3.2.13', '67')",2.3.2.13,67,iodoacetamide,7,0.0,Animalia:7,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.2.13#INHIBITORS,0.093391145216254579,Animalia:432;Bacteria:18;Plantae:11;Fungi:10,487819;487826;487845;487863;487868;672389,6,-0.093391145216254579
ki:3.2.1.3:75,ki,"('3.2.1.3', '75')",3.2.1.3,75,Ag+,7,0.33474749101802548,Bacteria:3;Archaea:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.3#INHIBITORS,0.32050442985442007,Bacteria:102;Archaea:102;Animalia:48;Fungi:32,677784;708235,2,0.014243061163605408
ki:3.1.3.2:255,ki,"('3.1.3.2', '255')",3.1.3.2,255,arsenate,8,0.33022208578733053,Bacteria:3;Plantae:2;Animalia:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.2#INHIBITORS,0.24873179174830601,Plantae:223;Animalia:195;Bacteria:100;Protozoa:23;Fungi:9,"134710;134716,134750;134732,134750;134752;134756;134783;682408;729509",8,0.081490294039024525
ki:3.5.4.6:16,ki,"('3.5.4.6', '16')",3.5.4.6,16,phosphate,11,0.0,Animalia:11,http://www.brenda-enzymes.org/enzyme.php?ecno=3.5.4.6#INHIBITORS,0.19526104297291139,Animalia:84;Plantae:16;Fungi:4,209672;209702;209705;209706;209707;209709;209711;667030;686221;698016,10,-0.19526104297291139
ki:1.14.18.1:2,ki,"('1.14.18.1', '2')",1.14.18.1,2,more,12,0.31987159797068304,Plantae:7;Animalia:3;Bacteria:2,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.18.1#INHIBITORS,0.33348988440934663,Plantae:239;Animalia:147;Bacteria:75,636347;636364;636385;636399;673001;687231;687240;687243;688438;689407;697540,11,-0.013618286438663585
ki:3.1.1.59:61,ki,"('3.1.1.59', '61')",3.1.1.59,61,Triton X-100,9,0.17441604792151597,Animalia:8;Chromista:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.59#INHIBITORS,0.058453424568765532,Animalia:78;Chromista:2,23470;651510,2,0.11596262335275043
ki:3.6.1.7:16,ki,"('3.6.1.7', '16')",3.6.1.7,16,phosphate,10,0.1625414866957241,Animalia:9;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.6.1.7#INHIBITORS,0.074997461805207513,Animalia:56;Archaea:2,246775;246778;246781;246783;246787;246790;655566;670844,8,0.087544024890516589
ki:3.6.1.17:407,ki,"('3.6.1.17', '407')",3.6.1.17,407,fluoride,10,0.29931524161892659,Animalia:6;Plantae:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.6.1.17#INHIBITORS,0.21453529598889012,Animalia:60;Plantae:18;Fungi:2,209893;209905;209906;209907;209909;209911;687119,7,0.084779945630036463
ki:1.4.3.2:2,ki,"('1.4.3.2', '2')",1.4.3.2,2,more,12,0.1886952463198763,Animalia:10;Plantae:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.4.3.2#INHIBITORS,0.2610533889479339,Animalia:52;Bacteria:14;Plantae:7,391770;391772;391801;391813;668580;690221;690575;690693;690856;691918;695276,11,-0.072358142628057592
ki:2.7.1.23:5,ki,"('2.7.1.23', '5')",2.7.1.23,5,2 NADPH,8,0.30325189149497606,Bacteria:4;Animalia:2;Plantae:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.23#INHIBITORS,0.22192359413209525,Bacteria:38;Plantae:21;Animalia:21;Archaea:3;Protozoa:3;Fungi:1,"641179,641180;641189;641200;661147;680634;682536;691390;722144",8,0.081328297362880803
ki:2.5.1.6:404,ki,"('2.5.1.6', '404')",2.5.1.6,404,S-adenosylmethionine,7,0.31925856486653476,Animalia:3;Archaea:2;Plantae:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.5.1.6#INHIBITORS,0.22163223096399584,Bacteria:52;Animalia:44;Fungi:37;Archaea:15;Plantae:12;Chromista:2;Protozoa:1,"639040;639043,639044;639045,639056;639048;639052;639074;686924",7,0.097626333902538914
ki:2.7.1.40:131,ki,"('2.7.1.40', '131')",2.7.1.40,131,citrate,9,0.28289518590880575,Plantae:6;Animalia:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.40#INHIBITORS,0.20583328401987822,Bacteria:129;Animalia:102;Plantae:58;Archaea:6;Fungi:6;Protozoa:2,"641516;641523;641534;641542;641567,641616;641570;641587;641623;723044",9,0.077061901888927531
ki:1.14.13.70:6907,ki,"('1.14.13.70', '6907')",1.14.13.70,6907,triazole inhibitors,9,0.32769591952492849,Fungi:3;Bacteria:3;Animalia:2;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.13.70#INHIBITORS,0.20957957158818336,Fungi:229;Animalia:59;Bacteria:32;Plantae:4,672414,1,0.11811634793674514
ki:1.17.4.1:21,ki,"('1.17.4.1', '21')",1.17.4.1,21,EDTA,8,0.33078161907899106,Animalia:5;Bacteria:3,http://www.brenda-enzymes.org/enzyme.php?ecno=1.17.4.1#INHIBITORS,0.13704036147885484,Animalia:246;Bacteria:57;Fungi:11;Plantae:3;Archaea:1,"437907;437917,437918;437918,437937;437918,437937,437965;702216;703813",6,0.19374125760013622
ki:3.1.3.11:14,ki,"('3.1.3.11', '14')",3.1.3.11,14,Zn2+,9,0.25067956612937903,Animalia:6;Fungi:1;Plantae:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.11#INHIBITORS,0.15119995461904565,Animalia:468;Bacteria:69;Plantae:33;Archaea:13;Fungi:11,170738;170740;170742;170754;170768;170790;653727;666940;715513,9,0.099479611510333382
ki:2.4.1.129:5054,ki,"('2.4.1.129', '5054')",2.4.1.129,5054,moenomycin A,8,0.0,Bacteria:8,http://www.brenda-enzymes.org/enzyme.php?ecno=2.4.1.129#INHIBITORS,0.0,Bacteria:126,"701718;701718,703349;703349",3,0.0
ki:1.12.99.6:9,ki,"('1.12.99.6', '9')",1.12.99.6,9,O2,10,0.30543215102744675,Bacteria:7;Archaea:3,http://www.brenda-enzymes.org/enzyme.php?ecno=1.12.99.6#INHIBITORS,0.21455434704270573,Bacteria:29;Archaea:6;Plantae:2,439632;439646;658082;684463;687302;690060;704015;704162;704744,9,0.090877803984741018
ki:2.4.1.102:11,ki,"('2.4.1.102', '11')",2.4.1.102,11,Mn2+,8,0.0,Animalia:8,http://www.brenda-enzymes.org/enzyme.php?ecno=2.4.1.102#INHIBITORS,0.0,Animalia:34,488370;638282,2,0.0
ki:1.10.2.2:1448,ki,"('1.10.2.2', '1448')",1.10.2.2,1448,Myxothiazol,10,0.30515181613825432,Bacteria:5;Plantae:2;Animalia:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.10.2.2#INHIBITORS,0.29664619356646116,Animalia:57;Bacteria:40;Fungi:17;Plantae:9,"395300,439976,439995,440010,440015,658194,724452;395300,439995;395300,439995,440005,440025,440027,724452;439982;439995,440015;440005,440025;440007;440007,440010,440015;659170;695915,697702",10,0.0085056225717931588
