reaction,galactose,acetate,pyruvate,fumarate,succinate,glucosamine,glycerol,mannose,xylose,glucose,fructose
3NTD2pp,0,0,0,0,0,0,0,0,0,0,0
3NTD4pp,0,0,0,0,0,0,0,0,0,0,0
3NTD7pp,0,0,0,0,0,0,0,0,0,0,0
3NTD9pp,0,0,0,0,0,0,0,0,0,0,0
3OAR100,0,0,0,0,0,0,0,0,0,0,0
3OAR120,0,0,0,0,0,0,0,0,0,0,0
3OAR121,0,0,0,0,0,0,0,0,0,0,0
3OAR140,5.62062222222222E-06,6.48533333333333E-06,8.64711111111111E-06,9.07946666666666E-06,9.51182222222222E-06,9.94417777777778E-06,1.01603555555555E-05,1.01603555555556E-05,1.18897777777778E-05,1.25383111111111E-05,1.40515555555556E-05
3OAR141,0,0,0,0,0,0,0,0,0,0,0
3OAR160,0,0,0,0,0,0,0,0,0,0,0
3OAR161,0,0,0,0,0,0,0,0,0,0,0
3OAR180,0,0,0,0,0,0,0,0,0,0,0
3OAR181,0,0,0,0,0,0,0,0,0,0,0
3OAR40,0,0,0,0,0,0,0,0,0,0,0
3OAR60,0,0,0,0,0,0,0,0,0,0,0
3OAR80,0,0,0,0,0,0,0,0,0,0,0
3OAS100,0,0,0,0,0,0,0,0,0,0,0
3OAS120,0,0,0,0,0,0,0,0,0,0,0
3OAS121,0,0,0,0,0,0,0,0,0,0,0
3OAS140,5.62062222222222E-06,6.48533333333333E-06,8.64711111111111E-06,9.07946666666666E-06,9.51182222222222E-06,9.94417777777778E-06,1.01603555555555E-05,1.01603555555556E-05,1.18897777777778E-05,1.25383111111111E-05,1.40515555555556E-05
3OAS141,0,0,0,0,0,0,0,0,0,0,0
3OAS160,0,0,0,0,0,0,0,0,0,0,0
3OAS161,0,0,0,0,0,0,0,0,0,0,0
3OAS180,0,0,0,0,0,0,0,0,0,0,0
3OAS181,0,0,0,0,0,0,0,0,0,0,0
3OAS60,0,0,0,0,0,0,0,0,0,0,0
3OAS80,0,0,0,0,0,0,0,0,0,0,0
3OXCOAT,0,0,0,0,0,0,0,0,0,0,0
3PEPTabcpp,0,0,0,0,0,0,0,0,0,0,0
3PEPTtex,0,0,0,0,0,0,0,0,0,0,0
3UMPtex,0,0,0,0,0,0,0,0,0,0,0
42A12BOOXpp,0,0,0,0,0,0,0,0,0,0,0
4HOXPACDtex,0,0,0,0,0,0,0,0,0,0,0
4HTHRS,0,0,0,0,0,0,0,0,0,0,0
4PCP,0,0,0,0,0,0,0,0,0,0,0
4PCPpp,0,0,0,0,0,0,0,0,0,0,0
4PEPTabcpp,0,0,0,0,0,0,0,0,0,0,0
4PEPTtex,0,0,0,0,0,0,0,0,0,0,0
5DGLCNR,0,0,0,0,0,0,0,0,0,0,0
5DGLCNt2rpp,0,0,0,0,0,0,0,0,0,0,0
5DGLCNtex,0,0,0,0,0,0,0,0,0,0,0
5DOAN,1.625E-08,1.875E-08,0.000000025,2.625E-08,2.75E-08,2.875E-08,2.9375E-08,2.9375E-08,3.4375E-08,3.625E-08,4.0625E-08
5MTRtex,0,0,0,0,0,0,0,0,0,0,0
5MTRtpp,0,0,0,0,0,0,0,0,0,0,0
A5PISO,2.81031111111111E-06,3.24266666666667E-06,4.32355555555556E-06,4.53973333333333E-06,4.75591111111111E-06,4.97208888888889E-06,5.08017777777778E-06,5.08017777777778E-06,5.94488888888889E-06,6.26915555555556E-06,7.02577777777778E-06
AACPS1,0,0,0,0,0,0,0,0,0,0,0
AACPS2,0,0,0,0,0,0,0,0,0,0,0
AACPS3,9.21757777777778E-06,1.06356666666667E-05,1.41808888888889E-05,1.48899333333333E-05,0.000015599,0.000016308,1.66625444444444E-05,1.66625444444444E-05,1.94987222222222E-05,2.05622888888889E-05,2.30439444444444E-05
AACPS4,1.08642444444444E-05,1.25356666666667E-05,1.67142222222222E-05,1.75499333333333E-05,1.83856444444444E-05,1.92213555555556E-05,1.96392111111111E-05,1.96392111111111E-05,2.29820555555556E-05,2.42356222222222E-05,2.71606111111111E-05
AACPS5,0,0,0,0,0,0,0,0,0,0,0
AACPS6,0,0,0,0,0,0,0,0,0,0,0
AACPS7,5.62062222222222E-06,6.48533333333333E-06,8.64711111111111E-06,9.07946666666666E-06,9.51182222222222E-06,9.94417777777778E-06,1.01603555555555E-05,1.01603555555556E-05,1.18897777777778E-05,1.25383111111111E-05,1.40515555555556E-05
AACPS8,0,0,0,0,0,0,0,0,0,0,0
AACPS9,0,0,0,0,0,0,0,0,0,0,0
AACTOOR,0,0,0,0,0,0,0,0,0,0,0
AADDGT,0,0,0,0,0,0,0,0,0,0,0
AAMYL,0,0,0,0,0,0,0,0,0,0,0
AAMYLpp,0,0,0,0,0,0,0,0,0,0,0
AB6PGH,0,0,0,0,0,0,0,0,0,0,0
ABTA,0,0,0,0,0,0,0,0,0,0,0
ABUTD,0,0,0,0,0,0,0,0,0,0,0
ABUTt2pp,0,0,0,0,0,0,0,0,0,0,0
ABUTtex,0,0,0,0,0,0,0,0,0,0,0
ACACCT,0,0,0,0,0,0,0,0,0,0,0
ACACT1r,2.57024444444444E-05,2.96566666666667E-05,3.95422222222222E-05,4.15193333333333E-05,4.34964444444444E-05,4.54735555555556E-05,4.64621111111111E-05,4.64621111111111E-05,5.43705555555556E-05,5.73362222222222E-05,6.42561111111111E-05
ACACT2r,2.57024444444444E-05,2.96566666666667E-05,3.95422222222222E-05,4.15193333333333E-05,4.34964444444444E-05,4.54735555555556E-05,4.64621111111111E-05,4.64621111111111E-05,5.43705555555556E-05,5.73362222222222E-05,6.42561111111111E-05
ACACT3r,2.57024444444444E-05,2.96566666666667E-05,3.95422222222222E-05,4.15193333333333E-05,4.34964444444444E-05,4.54735555555556E-05,4.64621111111111E-05,4.64621111111111E-05,5.43705555555556E-05,5.73362222222222E-05,6.42561111111111E-05
ACACT4r,2.57024444444444E-05,2.96566666666667E-05,3.95422222222222E-05,4.15193333333333E-05,4.34964444444444E-05,4.54735555555556E-05,4.64621111111111E-05,4.64621111111111E-05,5.43705555555556E-05,5.73362222222222E-05,6.42561111111111E-05
ACACT5r,2.57024444444444E-05,2.96566666666667E-05,3.95422222222222E-05,4.15193333333333E-05,4.34964444444444E-05,4.54735555555556E-05,4.64621111111111E-05,4.64621111111111E-05,5.43705555555556E-05,5.73362222222222E-05,6.42561111111111E-05
ACACT6r,2.00818222222222E-05,2.31713333333333E-05,3.08951111111111E-05,3.24398666666667E-05,3.39846222222222E-05,3.55293777777778E-05,3.63017555555556E-05,3.63017555555556E-05,4.24807777777778E-05,4.47979111111111E-05,5.02045555555556E-05
ACACT7r,2.00818222222222E-05,2.31713333333333E-05,3.08951111111111E-05,3.24398666666667E-05,3.39846222222222E-05,3.55293777777778E-05,3.63017555555556E-05,3.63017555555556E-05,4.24807777777778E-05,4.47979111111111E-05,5.02045555555556E-05
ACACT8r,0,0,0,0,0,0,0,0,0,0,0
ACACt2pp,0,0,0,0,0,0,0,0,0,0,0
ACACtex,0,0,0,0,0,0,0,0,0,0,0
ACALD,0,0,0,0,0,0,0,0,0,0,0
ACALDtex,0,0,0,0,0,0,0,0,0,0,0
ACALDtpp,0,0,0,0,0,0,0,0,0,0,0
ACANTHAT,0,0,0,0,0,0,0,0,0,0,0
ACBIPGT,0,0,0,0,0,0,0,0,0,0,0
ACCOAC,5.62105555555556E-06,6.48583333333333E-06,8.64777777777778E-06,9.08016666666666E-06,9.51255555555556E-06,9.94494444444445E-06,1.01611388888889E-05,1.01611388888889E-05,1.18906944444444E-05,1.25392777777778E-05,1.40526388888889E-05
ACCOAL,0,0,0,0,0,0,0,0,0,0,0
ACGAL1PPpp,0,0,0,0,0,0,0,0,0,0,0
ACGAL1Ptex,0,0,0,0,0,0,0,0,0,0,0
ACGALtex,0,0,0,0,0,0,0,0,0,0,0
ACGAM1PPpp,0,0,0,0,0,0,0,0,0,0,0
ACGAM1Ptex,0,0,0,0,0,0,0,0,0,0,0
ACGAMK,0,0,0,0,0,0,0,0,0,0,0
ACGAMT,0,0,0,0,0,0,0,0,0,0,0
ACGAptspp,0,0,0,0,0,0,0,0,0,0,0
ACGAtex,0,0,0,0,0,0,0,0,0,0,0
ACGK,2.13627555555556E-05,2.46493333333333E-05,3.28657777777778E-05,3.45090666666667E-05,3.61523555555556E-05,3.77956444444444E-05,3.86172888888889E-05,3.86172888888889E-05,4.51904444444444E-05,4.76553777777778E-05,5.34068888888889E-05
ACGS,2.13627555555556E-05,2.46493333333333E-05,3.28657777777778E-05,3.45090666666667E-05,3.61523555555556E-05,3.77956444444444E-05,3.86172888888889E-05,3.86172888888889E-05,4.51904444444444E-05,4.76553777777778E-05,5.34068888888889E-05
ACHBS,2.098265E-05,2.421075E-05,0.000032281,3.389505E-05,3.55091E-05,3.712315E-05,3.7930175E-05,3.7930175E-05,4.4386375E-05,4.680745E-05,5.2456625E-05
ACKr,0,0,0,0,0,0,0,0,0,0,0
ACLS,6.314165E-05,7.28557499999999E-05,0.000097141,0.0001019981,0.0001068551,0.0001117122,0.0001141407,0.0001141407,0.0001335689,0.0001408545,0.0001578541
ACM6PH,0,0,0,0,0,0,0,0,0,0,0
ACMAMUT,0,0,0,0,0,0,0,0,0,0,0
ACMANAptspp,0,0,0,0,0,0,0,0,0,0,0
ACMANAtex,0,0,0,0,0,0,0,0,0,0,0
ACMUMptspp,0,0,0,0,0,0,0,0,0,0,0
ACMUMtex,0,0,0,0,0,0,0,0,0,0,0
ACNAMt2pp,0,0,0,0,0,0,0,0,0,0,0
ACNAMtex,0,0,0,0,0,0,0,0,0,0,0
ACNML,0,0,0,0,0,0,0,0,0,0,0
ACOAD1f,0,0,0,0,0,0,0,0,0,0,0
ACOAD2f,0,0,0,0,0,0,0,0,0,0,0
ACOAD3f,0,0,0,0,0,0,0,0,0,0,0
ACOAD4f,0,0,0,0,0,0,0,0,0,0,0
ACOAD5f,0,0,0,0,0,0,0,0,0,0,0
ACOAD6f,0,0,0,0,0,0,0,0,0,0,0
ACOAD7f,0,0,0,0,0,0,0,0,0,0,0
ACOAD8f,0,0,0,0,0,0,0,0,0,0,0
ACOATA,0,0,0,0,0,0,0,0,0,0,0
ACODA,2.13627555555556E-05,2.46493333333333E-05,3.28657777777778E-05,3.45090666666667E-05,3.61523555555556E-05,3.77956444444444E-05,3.86172888888889E-05,3.86172888888889E-05,4.51904444444444E-05,4.76553777777778E-05,5.34068888888889E-05
ACOLIPAabctex,0,0,0,0,0,0,0,0,0,0,0
ACONIs,0,0,0,0,0,0,0,0,0,0,0
ACONMT,0,0,0,0,0,0,0,0,0,0,0
ACONTa,0.0003983356,0.0004461565,0.0008150786,0.0001866727,0.0006185852,0.0006362326,0.0004505588,0.0006493952,0.0007450369,0.0007809025,0.000864589
ACONTb,0.0003983356,0.0004461565,0.0008150786,0.0001866727,0.0006185852,0.0006362326,0.0004505588,0.0006493952,0.0007450369,0.0007809025,0.000864589
ACOTA,0,0,0,0,0,0,0,0,0,0,0
ACPPAT120,0,0,0,0,0,0,0,0,0,0,0
ACPPAT140,0,0,0,0,0,0,0,0,0,0,0
ACPPAT141,0,0,0,0,0,0,0,0,0,0,0
ACPPAT160,0,0,0,0,0,0,0,0,0,0,0
ACPPAT161,0,0,0,0,0,0,0,0,0,0,0
ACPPAT180,0,0,0,0,0,0,0,0,0,0,0
ACPPAT181,0,0,0,0,0,0,0,0,0,0,0
ACPS1,0,0,0,0,0,0,0,0,0,0,0
ACS,0,0,0,0,0,0,0,0,0,0,0
ACSERtex,0,0,0,0,0,0,0,0,0,0,0
ACSERtpp,0,0,0,0,0,0,0,0,0,0,0
ACt2rpp,0,0,0,0,0,0,0,0,0,0,0
ACt4pp,0,0,0,0,0,0,6.79541666666667E-07,0,0,0,0
ACtex,0,0,0,0,0,0,0,0,0,0,0
ADA,0,0,0,0,0,0,0,0,0,0,0
ADCL,4.83166666666763E-08,5.57499999999883E-08,7.4333333333328E-08,0.000000078,8.17666666666593E-08,8.54833333333442E-08,8.73416666666674E-08,8.73416666666674E-08,1.0220833333333E-07,1.07783333333323E-07,1.20791666666693E-07
ADCS,4.83166666666763E-08,5.57499999999883E-08,7.4333333333328E-08,0.000000078,8.17666666666593E-08,8.54833333333442E-08,8.73416666666674E-08,8.73416666666674E-08,1.0220833333333E-07,1.07783333333323E-07,1.20791666666693E-07
ADD,0,0,0,0,0,0,0,0,0,0,0
ADEt2rpp,0,0,0,0,0,0,0,0,0,0,0
ADEtex,0,0,0,0,0,0,0,0,0,0,0
ADK1,0.0001895807,0.0002187469,0.0002916626,0.0003062457,0.0003208288,0.0003354119,0.0003427035,0.0003427035,0.000401036,0.0004229107,0.0004739517
ADK3,0,0,0,0,0,0,0,0,0,0,0
ADK4,0,0,0,0,0,0,0,0,0,0,0
ADMDC,0,0,0,0,0,0,0,0,0,0,0
ADNCYC,0,0,0,0,0,0,0,0,0,0,0
ADNK1,4.86055555555556E-08,5.60833333333333E-08,7.47777777777778E-08,7.85166666666667E-08,8.22555555555556E-08,0.000000086,8.78638888888889E-08,8.78638888888889E-08,1.02819444444444E-07,1.08427777777778E-07,1.21513888888889E-07
ADNUC,0,0,0,0,0,0,0,0,0,0,0
ADNt2pp,0,0,0,0,0,0,0,0,0,0,0
ADNt2rpp,0,0,0,0,0,0,0,0,0,0,0
ADNtex,0,0,0,0,0,0,0,0,0,0,0
ADOCBIK,0,0,0,0,0,0,0,0,0,0,0
ADOCBLS,0,0,0,0,0,0,0,0,0,0,0
ADOCBLabcpp,0,0,0,0,0,0,0,0,0,0,0
ADOCBLtonex,0,0,0,0,0,0,0,0,0,0,0
ADPRDP,0,0,0,0,0,0,0,0,0,0,0
ADPT,0,0,0,0,0,0,0,0,0,0,0
ADSK,1.79018666666667E-05,0.000020656,2.75413333333334E-05,2.89184E-05,3.02954666666667E-05,3.16725333333332E-05,3.23610666666666E-05,3.23610666666667E-05,3.78693333333335E-05,3.99349333333332E-05,4.47546666666667E-05
ADSL1r,2.15971166666702E-05,2.49197500000002E-05,3.32263333333325E-05,3.48876499999987E-05,0.000036549,3.82102833333339E-05,3.9040941666664E-05,3.90409416666664E-05,4.56862083333324E-05,4.81781833333327E-05,5.39927916666654E-05
ADSL2r,3.23566388888925E-05,3.73345833333335E-05,4.97794444444436E-05,5.22684166666654E-05,5.47573888888876E-05,5.72463611111117E-05,5.84908472222196E-05,5.8490847222222E-05,6.84467361111101E-05,7.21801944444438E-05,8.0891597222221E-05
ADSS,2.15971166666702E-05,2.49197500000002E-05,3.32263333333325E-05,3.48876499999987E-05,0.000036549,3.82102833333339E-05,3.9040941666664E-05,3.90409416666664E-05,4.56862083333324E-05,4.81781833333327E-05,5.39927916666654E-05
AGDC,0,0,0,0,0,0,0,0,0,0,0
AGM3PA,0,0,0,0,0,0,0,0,0,0,0
AGM3PApp,0,0,0,0,0,0,0,0,0,0,0
AGM3PH,0,0,0,0,0,0,0,0,0,0,0
AGM3Pt2pp,0,0,0,0,0,0,0,0,0,0,0
AGM4PA,0,0,0,0,0,0,0,0,0,0,0
AGM4PApp,0,0,0,0,0,0,0,0,0,0,0
AGM4PCP,0,0,0,0,0,0,0,0,0,0,0
AGM4PCPpp,0,0,0,0,0,0,0,0,0,0,0
AGM4PH,0,0,0,0,0,0,0,0,0,0,0
AGM4Pt2pp,0,0,0,0,0,0,0,0,0,0,0
AGMH,0,0,0,0,0,0,0,0,0,0,0
AGMHE,0,0,0,0,0,0,0,0,0,0,0
AGMT,0,0,0,0,0,0,0,0,0,0,0
AGMt2pp,0,0,0,0,0,0,0,0,0,0,0
AGMtex,0,0,0,0,0,0,0,0,0,0,0
AGPAT120,0,0,0,0,0,0,0,0,0,0,0
AGPAT140,0,0,0,0,0,0,0,0,0,0,0
AGPAT141,0,0,0,0,0,0,0,0,0,0,0
AGPAT160,4.60878888888889E-06,5.31783333333333E-06,7.09044444444444E-06,0.000007445,7.79948888888889E-06,0.000008154,8.33127222222222E-06,8.33127222222222E-06,9.74936111111111E-06,1.02811444444444E-05,0.000011522
AGPAT161,5.43212222222222E-06,6.26783333333333E-06,8.35711111111112E-06,0.000008775,9.19282222222222E-06,9.61067777777778E-06,9.81960555555556E-06,9.81960555555556E-06,0.000011491,1.21178111111111E-05,1.35803055555556E-05
AGPAT180,0,0,0,0,0,0,0,0,0,0,0
AGPAT181,0,0,0,0,0,0,0,0,0,0,0
AGPR,0,0,0,0,0,0,0,0,0,0,0
AGt3,0,0,0,0,0,0,0,0,0,0,0
AHCYSNS,3.23555555555555E-08,3.73333333333333E-08,4.97777777777778E-08,5.22666666666667E-08,5.47555555555556E-08,5.72444444444445E-08,5.84888888888889E-08,5.84888888888889E-08,6.84444444444444E-08,7.21777777777778E-08,8.08888888888889E-08
AICART,3.91988277777813E-05,4.52294166666669E-05,6.03058888888881E-05,6.3321183333332E-05,6.63364777777764E-05,6.93517722222228E-05,7.08594194444418E-05,7.08594194444442E-05,8.29205972222212E-05,8.74435388888882E-05,9.79970694444432E-05
AIRC2,3.23566388888925E-05,3.73345833333335E-05,4.97794444444436E-05,5.22684166666654E-05,5.47573888888876E-05,5.72463611111117E-05,5.84908472222196E-05,5.8490847222222E-05,6.84467361111101E-05,7.21801944444438E-05,8.0891597222221E-05
AIRC3,0,0,0,0,0,0,0,0,0,0,0
AKGDH,0.0003206829,0.0003565571,0.0004145702,6.12336666666667E-05,0.0004871728,0.0004988469,0.0003101865,0.0005090229,0.0005807714,0.0006076772,0.0006704572
AKGt2rpp,0,0,0,0,0,0,0,0,0,0,0
AKGtex,0,0,0,0,0,0,0,0,0,0,0
ALAALAD,0,0,0,0,0,0,0,0,0,0,0
ALAALAabcpp,0,0,0,0,0,0,0,0,0,0,0
ALAALAr,2.00691111111111E-06,2.31566666666667E-06,3.08755555555556E-06,3.24193333333333E-06,3.39631111111111E-06,3.55068888888889E-06,3.62787777777778E-06,3.62787777777778E-06,4.24538888888889E-06,0.000004477,5.01727777777778E-06
ALAALAtex,0,0,0,0,0,0,0,0,0,0,0
ALAGLUE,0,0,0,0,0,0,0,0,0,0,0
ALAR,3.01036666666667E-06,3.4735E-06,4.63133333333333E-06,4.8629E-06,5.09446666666666E-06,0.000005326,5.44181666666666E-06,5.44181666666666E-06,6.36808333333334E-06,6.71543333333334E-06,7.52591666666666E-06
ALATA_D2,0,0,0,0,0,0,0,0,0,0,0
ALATA_L,0,0,0,0,0,0,0,0,0,0,0
ALATA_L2,0,0,0,0,0,0,0,0,0,0,0
ALATRS,0,0,0,0,0,0,0,0,0,0,0
ALAabcpp,0,0,0,0,0,0,0,0,0,0,0
ALAt2pp,0,0,0,0,0,0,0,0,0,0,0
ALAt2rpp,0,0,0,0,0,0,0,0,0,0,0
ALAt4pp,3.75916666666667E-07,4.3375E-07,0,0,6.36166666666666E-07,0,0,6.79541666666667E-07,7.95208333333333E-07,0,0
ALAtex,0,0,0,0,0,0,0,0,0,0,0
ALCD19,0,0,0,0,0,0,0,0,0,0,0
ALCD2x,0,0,0,0,0,0,0,0,0,0,0
ALDD19xr,0,0,0,0,0,0,0,0,0,0,0
ALDD2x,0,0,0,0,0,0,0,0,0,0,0
ALDD2y,0,0,0,0,0,0,0,0,0,0,0
ALDD3y,0,0,0,0,0,0,0,0,0,0,0
ALDD4,0,0,0,0,0,0,0,0,0,0,0
ALLK,0,0,0,0,0,0,0,0,0,0,0
ALLPI,0,0,0,0,0,0,0,0,0,0,0
ALLTAMH,0,0,0,0,0,0,0,0,0,0,0
ALLTN,0,0,0,0,0,0,0,0,0,0,0
ALLTNt2rpp,0,0,0,0,0,0,0,0,0,0,0
ALLTNtex,0,0,0,0,0,0,0,0,0,0,0
ALLULPE,0,0,0,0,0,0,0,0,0,0,0
ALLabcpp,0,0,0,0,0,0,0,0,0,0,0
ALLtex,0,0,0,0,0,0,0,0,0,0,0
ALPATE160pp,0,0,0,0,0,0,0,0,0,0,0
ALPATG160pp,0,0,0,0,0,0,0,0,0,0,0
ALR2,0,0,0,0,0,0,0,0,0,0,0
ALR4x,0,0,0,0,0,0,0,0,0,0,0
ALTRH,0,0,0,0,0,0,0,0,0,0,0
AM3PA,0,0,0,0,0,0,0,0,0,0,0
AM4PA,0,0,0,0,0,0,0,0,0,0,0
AM4PCP,0,0,0,0,0,0,0,0,0,0,0
AMALT1,0,0,0,0,0,0,0,0,0,0,0
AMALT2,0,0,0,0,0,0,0,0,0,0,0
AMALT3,0,0,0,0,0,0,0,0,0,0,0
AMALT4,0,0,0,0,0,0,0,0,0,0,0
AMANAPEr,0,0,0,0,0,0,0,0,0,0,0
AMANK,0,0,0,0,0,0,0,0,0,0,0
AMAOTr,1.44444444444444E-10,1.66666666666667E-10,2.22222222222222E-10,2.33333333333333E-10,2.44444444444444E-10,2.55555555555556E-10,2.61111111111111E-10,2.61111111111111E-10,3.05555555555556E-10,3.22222222222222E-10,3.61111111111111E-10
AMMQLT8,0,0,0,0,0,0,0,0,0,0,0
AMPMS2,1.61055555555556E-08,1.85833333333333E-08,2.47777777777778E-08,0.000000026,2.72555555555556E-08,2.84944444444444E-08,2.91138888888889E-08,2.91138888888889E-08,3.40694444444444E-08,3.59277777777778E-08,4.02638888888889E-08
AMPN,0,0,0,0,0,0,0,0,0,0,0
AMPTASECG,0,0,0,0,0,0,0,0,0,0,0
AMPTASEPG,0,0,0,0,0,0,0,0,0,0,0
AMPtex,0,0,0,0,0,0,0,0,0,0,0
ANHGMtex,0,0,0,0,0,0,0,0,0,0,0
ANHMK,0,0,0,0,0,0,0,0,0,0,0
ANPRT,4.10532777777778E-06,4.73691666666667E-06,6.31588888888889E-06,6.63168333333333E-06,6.94747777777778E-06,7.26327222222222E-06,7.42116944444445E-06,7.42116944444445E-06,8.68434722222222E-06,0.000009158,1.02633194444444E-05
ANS,4.10532777777778E-06,4.73691666666667E-06,6.31588888888889E-06,6.63168333333333E-06,6.94747777777778E-06,7.26327222222222E-06,7.42116944444445E-06,7.42116944444445E-06,8.68434722222222E-06,0.000009158,1.02633194444444E-05
AOBUTDs,0,0,0,0,0,0,0,0,0,0,0
AOXSr2,1.44444444444444E-10,1.66666666666667E-10,2.22222222222222E-10,2.33333333333333E-10,2.44444444444444E-10,2.55555555555556E-10,2.61111111111111E-10,2.61111111111111E-10,3.05555555555556E-10,3.22222222222222E-10,3.61111111111111E-10
AP4AH,0,0,0,0,0,0,0,0,0,0,0
AP4AS,0,0,0,0,0,0,0,0,0,0,0
AP5AH,0,0,0,0,0,0,0,0,0,0,0
APCS,0,0,0,0,0,0,0,0,0,0,0
APG3PAT120,0,0,0,0,0,0,0,0,0,0,0
APG3PAT140,0,0,0,0,0,0,0,0,0,0,0
APG3PAT141,0,0,0,0,0,0,0,0,0,0,0
APG3PAT160,0,0,0,0,0,0,0,0,0,0,0
APG3PAT161,0,0,0,0,0,0,0,0,0,0,0
APG3PAT180,0,0,0,0,0,0,0,0,0,0,0
APG3PAT181,0,0,0,0,0,0,0,0,0,0,0
APH120,0,0,0,0,0,0,0,0,0,0,0
APH140,0,0,0,0,0,0,0,0,0,0,0
APH141,0,0,0,0,0,0,0,0,0,0,0
APH160,0,0,0,0,0,0,0,0,0,0,0
APH161,0,0,0,0,0,0,0,0,0,0,0
APH180,0,0,0,0,0,0,0,0,0,0,0
APH181,0,0,0,0,0,0,0,0,0,0,0
APPLDHr,0,0,0,0,0,0,0,0,0,0,0
APRAUR,3.22111111111147E-08,3.71666666666614E-08,4.95555555555588E-08,0.000000052,5.45111111111131E-08,0.000000057,5.82277777777962E-08,5.82277777777808E-08,6.81388888888817E-08,7.18555555555494E-08,8.05277777777869E-08
ARAI,0,0,0,0,0,0,0,0,0,0,0
ARBTNR1,0,0,0,0,0,0,0,0,0,0,0
ARBTNR2,0,0,0,0,0,0,0,0,0,0,0
ARBTNR3,0,0,0,0,0,0,0,0,0,0,0
ARBTNabcpp,0,0,0,0,0,0,0,0,0,0,0
ARBTNexs,0,0,0,0,0,0,0,0,0,0,0
ARBTNtex,0,0,0,0,0,0,0,0,0,0,0
ARBTNtonex,0,0,0,0,0,0,0,0,0,0,0
ARBTNtpp,0,0,0,0,0,0,0,0,0,0,0
ARBTptspp,0,0,0,0,0,0,0,0,0,0,0
ARBTtex,0,0,0,0,0,0,0,0,0,0,0
ARBabcpp,0,0,0,0,0,0,0,0,0,0,0
ARBt2rpp,0,0,0,0,0,0,0,0,0,0,0
ARBt3ipp,0,0,0,0,0,0,0,0,0,0,0
ARBtex,0,0,0,0,0,0,0,0,0,0,0
ARGAGMt7pp,0,0,0,0,0,0,0,0,0,0,0
ARGDC,0,0,0,0,0,0,0,0,0,0,0
ARGDCpp,0,0,0,0,0,0,0,0,0,0,0
ARGORNt7pp,0,0,0,0,0,0,0,0,0,0,0
ARGSL,2.13627555555556E-05,2.46493333333333E-05,3.28657777777778E-05,3.45090666666667E-05,3.61523555555556E-05,3.77956444444444E-05,3.86172888888889E-05,3.86172888888889E-05,4.51904444444444E-05,4.76553777777778E-05,5.34068888888889E-05
ARGSS,2.13627555555556E-05,2.46493333333333E-05,3.28657777777778E-05,3.45090666666667E-05,3.61523555555556E-05,3.77956444444444E-05,3.86172888888889E-05,3.86172888888889E-05,4.51904444444444E-05,4.76553777777778E-05,5.34068888888889E-05
ARGTRS,0,0,0,0,0,0,0,0,0,0,0
ARGabcpp,0,0,0,0,0,0,0,0,0,0,0
ARGt3pp,0,0,0,0,0,0,0,0,0,0,0
ARGtex,0,0,0,0,0,0,0,0,0,0,0
ASAD,0,0,0,0,0,0,0,0,0,0,0
ASCBPL,0,0,0,0,0,0,0,0,0,0,0
ASCBptspp,0,0,0,0,0,0,0,0,0,0,0
ASCBtex,0,0,0,0,0,0,0,0,0,0,0
ASNN,0,0,0,0,0,0,0,0,0,0,0
ASNNpp,0,0,0,0,0,0,0,0,0,0,0
ASNS1,0,0,0,0,0,0,0,0,0,0,0
ASNS2,1.74095277777778E-05,2.00879166666667E-05,2.67838888888889E-05,2.81230833333333E-05,2.94622777777778E-05,3.08014722222222E-05,3.14710694444444E-05,3.14710694444444E-05,3.68278472222222E-05,3.88366388888889E-05,4.35238194444445E-05
ASNTRS,0,0,0,0,0,0,0,0,0,0,0
ASNabcpp,0,0,0,0,0,0,0,0,0,0,0
ASNt2rpp,0,0,0,0,0,0,0,0,0,0,0
ASNtex,0,0,0,0,0,0,0,0,0,0,0
ASO3t8pp,0,0,0,0,0,0,0,0,0,0,0
ASO3tex,0,0,0,0,0,0,0,0,0,0,0
ASP1DC,4.16000000000305E-08,0.000000048,0.000000064,6.72000000000327E-08,7.04000000000137E-08,7.35999999998713E-08,7.51999999999543E-08,7.52000000000777E-08,0.000000088,9.27999999998806E-08,0.000000104
ASPCT,2.389075E-05,2.756625E-05,0.000036755,3.859275E-05,4.04305E-05,4.226825E-05,4.3187125E-05,4.3187125E-05,5.0538125E-05,5.329475E-05,5.9726875E-05
ASPK,0.000077211,8.90896666666667E-05,0.0001187862,0.0001247255,0.0001306648,0.0001366042,0.0001395738,0.0001395738,0.0001633311,0.00017224,0.0001930276
ASPO3,0,0,0,0,0,0,0,0,0,0,0
ASPO4,0,0,0,0,0,0,0,0,0,0,0
ASPO5,0,0,0,0,0,0,0,0,0,0,0
ASPO6,1.64522222222284E-07,1.89833333333241E-07,2.53111111111358E-07,2.65766666666605E-07,2.78422222222037E-07,2.91077777777716E-07,2.97405555555772E-07,2.97405555555833E-07,0.000000348,0.000000367,4.11305555555278E-07
ASPT,0,0,0,0,0,0,0,0,0,0,0
ASPTA,0,0,0,0,0,0,0,0,0,0,0
ASPTRS,0,0,0,0,0,0,0,0,0,0,0
ASPabcpp,0,0,0,0,0,0,0,0,0,0,0
ASPt2_2pp,0,0,0,0,0,0,0,0,0,0,0
ASPt2_3pp,0,0,0,0,0,0,0,0,0,0,0
