,Type,Key,EC_number,LigandID,Compound,TotalEntries,Entropy,Summary,URL,NullEntropy,NullSummary,Literature,NumReferences,DeltaEntropy
ki:3.2.1.20:412,ki,"('3.2.1.20', '412')",3.2.1.20,412,acarbose,12,0.28903717578961646,Animalia:4;Plantae:4;Bacteria:2;Fungi:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.20#INHIBITORS,0.2506265202663393,Fungi:241;Animalia:138;Bacteria:110;Plantae:107;Archaea:20;Protozoa:15,"393338,718234;393347;678697,694604;681471;691287;693568,694600,708265;708265;709928",8,0.03841065552327716
ki:1.1.1.27:825,ki,"('1.1.1.27', '825')",1.1.1.27,825,Oxamate,11,0.30548829517982373,Bacteria:6;Animalia:4;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.27#INHIBITORS,0.30651185984871626,Animalia:143;Bacteria:88;Plantae:25,"286430;286430,286435;286440;286471;685322;685618;686648;689715",8,-0.0010235646688925293
ki:2.7.11.22:994,ki,"('2.7.11.22', '994')",2.7.11.22,994,roscovitine,12,0.1886952463198763,Animalia:10;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.22#INHIBITORS,0.039993638019752434,Animalia:482;Plantae:8;Fungi:3,660948;662686;664179;665053;665645;666117;666466;666705,8,0.14870160830012386
ki:1.1.1.1:21,ki,"('1.1.1.1', '21')",1.1.1.1,21,EDTA,11,0.31017107298834895,Bacteria:5;Animalia:3;Plantae:2;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.1#INHIBITORS,0.24112605666549772,Animalia:125;Bacteria:73;Archaea:45;Plantae:34;Fungi:18;Protozoa:2,285569;285579;285580;285621;285631;285654;655058;669027;688442;721395,10,0.069045016322851233
ki:3.1.1.7:1207,ki,"('3.1.1.7', '1207')",3.1.1.7,1207,physostigmine,11,0.15231804867461907,Animalia:10;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.7#INHIBITORS,0.023439541830149558,Animalia:1477;Plantae:12,114131;114141;114176;114179;114180;114181;114182;114188;653355;679339;710250,11,0.1288785068444695
ki:2.1.1.45:798,ki,"('2.1.1.45', '798')",2.1.1.45,798,5-fluoro-2'-deoxyuridylic acid,11,0.29055638623027302,Bacteria:5;Animalia:4;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.1.45#INHIBITORS,0.15878821214443867,Bacteria:440;Animalia:169;Fungi:23;Protozoa:8;Plantae:1,"392255,485359,485369,485375,485383,485384,485387,485393,485400,485402,485404,485413,485427,485430;392255,485384,485393,485402,485404;392255,485394;485358;485358,485359,485369,485375,485383,485397,485402,485413,485417,485419,485423,485430;485358,485359,485375,485384,485387,485393,485400,485404,485413,485419,485423,485430;485359,485366,485369,485375,485377,485378,485379,485383,485384,485385,485387,485393,485397,485400,485411,485419,485423,485430;485369,485393,485404,485430;485402;485404;485414",11,0.13176817408583436
ki:3.2.1.55:19,ki,"('3.2.1.55', '19')",3.2.1.55,19,Cu2+,13,0.22903067579332384,Bacteria:10;Plantae:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.55#INHIBITORS,0.20592757527549607,Bacteria:63;Plantae:12;Fungi:4,"288809,288843;288820;288834,288840,288849;288840;288849;654273;654276;666636;677763;677785;695816;715312;715881",13,0.023103100517827768
ki:3.6.1.1:15,ki,"('3.6.1.1', '15')",3.6.1.1,15,Ca2+,21,0.31925856486653476,Plantae:9;Animalia:6;Bacteria:3;Archaea:3,http://www.brenda-enzymes.org/enzyme.php?ecno=3.6.1.1#INHIBITORS,0.24363213310740719,Plantae:69;Bacteria:68;Animalia:53;Archaea:18;Fungi:13;Protozoa:1,"209768;209775;209778;209779,209828;209780;209785;209787;209800;209809;209818;209823;209827;654467;667352;667527;668747;684535;689148;698281;711602;727403",21,0.07562643175912756
ki:3.4.22.15:217,ki,"('3.4.22.15', '217')",3.4.22.15,217,Leupeptin,17,0.0,Animalia:17,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.22.15#INHIBITORS,0.0,Animalia:706,"647906;647910;647912;647919;647922,647929;647927;647931;647940;647942;679950;696809;710915;712052;712879;717223;731500;731842",17,0.0
ki:2.1.1.53:1931,ki,"('2.1.1.53', '1931')",2.1.1.53,1931,N-methylputrescine,12,0.0,Plantae:12,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.1.53#INHIBITORS,0.0,Plantae:70,485445;706130,2,0.0
ki:4.1.1.31:283,ki,"('4.1.1.31', '283')",4.1.1.31,283,malate,36,0.14341799152808035,Plantae:33;Bacteria:3,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.31#INHIBITORS,0.18179664347390237,Plantae:137;Bacteria:52;Archaea:4;Protozoa:2,"4289;4298;4299,4320;4300;4301;4305;4308;4308,4311;4313;4316,714099;4318;4319;4322;4323;4338,728348;4341;656117;656395;656909;656925;663028;682339;682446;714099",24,-0.038378651945822018
ki:1.1.1.1:2,ki,"('1.1.1.1', '2')",1.1.1.1,2,more,11,0.25839051355170439,Plantae:7;Archaea:2;Fungi:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.1#INHIBITORS,0.24112605666549772,Animalia:125;Bacteria:73;Archaea:45;Plantae:34;Fungi:18;Protozoa:2,285586;285635;285649;681763;719428,5,0.017264456886206675
ki:3.2.1.113:21,ki,"('3.2.1.113', '21')",3.2.1.113,21,EDTA,10,0.31444946410967972,Animalia:5;Plantae:4;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.113#INHIBITORS,0.31686042699265943,Animalia:55;Plantae:34;Fungi:12,"135992,646575,646582;646570;646579;646584;646587;646593;646597;646606;646610;703909",10,-0.0024109628829797058
ki:3.1.4.3:165761,ki,"('3.1.4.3', '165761')",3.1.4.3,165761,tricyclodecan-9-ylxanthogenate,13,0.28624697100209556,Plantae:8;Bacteria:4;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.4.3#INHIBITORS,0.22299102086168862,Bacteria:76;Animalia:29;Plantae:9;Protozoa:2,714666;730853,2,0.063255950140406941
ki:1.11.1.6:2,ki,"('1.11.1.6', '2')",1.11.1.6,2,more,21,0.24893450763435551,Bacteria:12;Animalia:3;Plantae:3;Archaea:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.11.1.6#INHIBITORS,0.25417798620131571,Bacteria:96;Animalia:66;Plantae:32;Archaea:12;Fungi:6,439808;655845;685762;686777;689870;698046;700857;725606,8,-0.0052434785669601969
ki:4.1.3.1:58,ki,"('4.1.3.1', '58')",4.1.3.1,58,succinate,10,0.31444946410967972,Plantae:5;Bacteria:4;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.3.1#INHIBITORS,0.20575580598927945,Bacteria:216;Fungi:64;Plantae:47;Animalia:11;Archaea:3,"33117,33118;33121;33127,33137;33138;33148;651648;664147",7,0.10869365812040027
ki:5.99.1.3:2250,ki,"('5.99.1.3', '2250')",5.99.1.3,2250,sparfloxacin,24,0.0,Bacteria:24,http://www.brenda-enzymes.org/enzyme.php?ecno=5.99.1.3#INHIBITORS,0.14288824633293157,Animalia:684;Bacteria:145;Fungi:35;Archaea:12;Plantae:6,660717,1,-0.14288824633293157
ki:1.8.1.7:3067,ki,"('1.8.1.7', '3067')",1.8.1.7,3067,chromate,12,0.24577193964369637,Animalia:8;Bacteria:2;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.8.1.7#INHIBITORS,0.1930091212116459,Animalia:226;Plantae:39;Fungi:36;Bacteria:32;Protozoa:11;Chromista:6,394708,1,0.052762818432050468
ki:2.8.1.1:159,ki,"('2.8.1.1', '159')",2.8.1.1,159,CN-,14,0.33474749101802548,Animalia:6;Bacteria:6;Plantae:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.8.1.1#INHIBITORS,0.26514322466718987,Animalia:64;Bacteria:38;Plantae:9;Archaea:7,645502,1,0.069604266350835609
ki:4.2.1.1:259,ki,"('4.2.1.1', '259')",4.2.1.1,259,acetazolamide,54,0.25444370679296918,Animalia:20;Chromista:13;Bacteria:9;Plantae:8;Fungi:3;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,"33531;33534;33542,700636;33543;33544;33545,33550;33550;33552;33554;33563;33567,649416;33579;33584;33587;33589;33596;652642;652647;664306;665834,681114;665851;666801;678676;682665;696639;696649;698797;700635;700804;702804;703758;705027;706571;714462;715746;729373;729374;730118;730551",39,0.095956756917557284
ki:1.1.1.28:4,ki,"('1.1.1.28', '4')",1.1.1.28,4,ATP,28,0.077038051835514709,Bacteria:27;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.28#INHIBITORS,0.12547740217880984,Bacteria:162;Animalia:12,"286430;286430,286490",2,-0.048439350343295134
ki:3.1.3.26:14,ki,"('3.1.3.26', '14')",3.1.3.26,14,Zn2+,14,0.33076065828419127,Plantae:7;Bacteria:5;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.26#INHIBITORS,0.25243818371817955,Plantae:112;Bacteria:43;Animalia:8,"650693;651559;677944;679385;682314;693595;94778,94800;94779;94781;94785;94789;94803;94804",13,0.078322474566011713
ki:1.14.99.1:546,ki,"('1.14.99.1', '546')",1.14.99.1,546,indomethacin,10,0.0,Animalia:10,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.99.1#INHIBITORS,0.0,Animalia:138,438375;438389;438391;438396;438403;438408;673809,7,0.0
ki:3.2.1.1:6,ki,"('3.2.1.1', '6')",3.2.1.1,6,Mg2+,12,0.1886952463198763,Bacteria:10;Plantae:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.1#INHIBITORS,0.20582025586255964,Bacteria:259;Animalia:115;Plantae:38;Archaea:20;Fungi:1,393374;393383;393403;393429;393446;663719;677791;690510;701883;717982;718200;729119,12,-0.017125009542683339
ki:2.5.1.54:21,ki,"('2.5.1.54', '21')",2.5.1.54,21,EDTA,12,0.27968583399643809,Bacteria:7;Plantae:2;Archaea:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.5.1.54#INHIBITORS,0.16765474929881297,Bacteria:115;Plantae:18;Archaea:5;Fungi:5,639742;639746;639758;639766;639790;639795;657871;659228;660428;684585;721793;723700,12,0.11203108469762513
ki:2.7.2.4:250,ki,"('2.7.2.4', '250')",2.7.2.4,250,L-threonine,22,0.23074516527160224,Bacteria:14;Plantae:6;Fungi:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.2.4#INHIBITORS,0.19453171279880471,Bacteria:68;Plantae:38;Archaea:2;Fungi:1,"390201;642308,642312,642314;642313;642314;642314,642332,660862;642315;642316;642320,660868;642323;642327;642340,642341;654640;670165;677365;677561;677773;681433;722530",18,0.03621345247279753
ki:2.7.1.1:2,ki,"('2.7.1.1', '2')",2.7.1.1,2,more,14,0.24778472415327352,Animalia:9;Plantae:3;Fungi:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.1#INHIBITORS,0.21988089007147305,Animalia:108;Plantae:23;Fungi:22;Archaea:12;Protozoa:4,640220;640266;661952;676389;704831;706889,6,0.027903834081800472
ki:1.17.4.1:140,ki,"('1.17.4.1', '140')",1.17.4.1,140,dATP,12,0.28173219870016897,Animalia:6;Bacteria:4;Plantae:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.17.4.1#INHIBITORS,0.13704036147885484,Animalia:246;Bacteria:57;Fungi:11;Plantae:3;Archaea:1,437907;437908;437917;437937;437967;437988;674627;723666;727050,9,0.14469183722131412
ki:2.7.7.27:1514,ki,"('2.7.7.27', '1514')",2.7.7.27,1514,Trehalose phosphate,42,0.34430257615915066,Bacteria:23;Plantae:19,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.27#INHIBITORS,0.34439263962264788,Bacteria:164;Plantae:136,643130;643144,2,-9.0063463497214169e-05
ki:3.5.2.6:1420,ki,"('3.5.2.6', '1420')",3.5.2.6,1420,Sulbactam,21,0.0,Bacteria:21,http://www.brenda-enzymes.org/enzyme.php?ecno=3.5.2.6#INHIBITORS,0.0,Bacteria:454,"209312;209348;209353,684489;209363;209366;654591;663641;663654;663655;684487;684490;684493;684510;685096;687331;687334;695638;696231",18,0.0
ki:1.15.1.1:159,ki,"('1.15.1.1', '159')",1.15.1.1,159,CN-,10,0.31996355645841684,Animalia:4;Plantae:3;Bacteria:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.15.1.1#INHIBITORS,0.20973810131254697,Plantae:55;Animalia:51;Bacteria:49;Archaea:13;Fungi:5;Chromista:3;Protozoa:1,438104;438108;438122;438127;438130;438143;438150;438160;438171;438176,10,0.11022545514586987
ki:2.7.1.19:4747,ki,"('2.7.1.19', '4747')",2.7.1.19,4747,chloroplast protein 12,10,0.29931524161892659,Chromista:6;Plantae:3;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.19#INHIBITORS,0.24717179573452305,Bacteria:19;Plantae:14;Chromista:11;Animalia:1;Protozoa:1,704897,1,0.052143445884403533
ki:1.12.99.6:176,ki,"('1.12.99.6', '176')",1.12.99.6,176,CO,10,0.26727285084777908,Bacteria:7;Archaea:2;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.12.99.6#INHIBITORS,0.21455434704270573,Bacteria:29;Archaea:6;Plantae:2,439627;439642;439643;439647;658082;658138;684463;690060;702307;704013,10,0.052718503805073341
ki:1.1.1.3:250,ki,"('1.1.1.3', '250')",1.1.1.3,250,L-threonine,13,0.28624697100209556,Plantae:8;Bacteria:4;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.3#INHIBITORS,0.36130662683855297,Plantae:21;Fungi:16;Bacteria:14,"246382;246384,246385,246386;246387,246398;246388;246393;246394;246395;246399;246403;642340;712490",11,-0.075059655836457406
ki:3.4.23.5:309,ki,"('3.4.23.5', '309')",3.4.23.5,309,pepstatin A,13,0.13559468652092205,Animalia:12;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.23.5#INHIBITORS,0.016432599642684106,Animalia:189;Fungi:1,36952;649424;650901;678539;680564;680732;712659;712926;717693;718074;731610;731685,12,0.11916208687823794
ki:2.2.1.6:3411,ki,"('2.2.1.6', '3411')",2.2.1.6,3411,sulfometuron methyl,12,0.30614259499769919,Bacteria:6;Plantae:5;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.2.1.6#INHIBITORS,0.23619617133459805,Bacteria:199;Plantae:110;Fungi:73;Archaea:12;Protozoa:6,"657912,719466;672867;695852;698302;700782;727336",6,0.069946423663101137
ki:3.4.11.1:14,ki,"('3.4.11.1', '14')",3.4.11.1,14,Zn2+,14,0.27909176882233416,Animalia:8;Plantae:3;Bacteria:2;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.1#INHIBITORS,0.17950685803620778,Animalia:216;Bacteria:51;Plantae:25;Archaea:9;Protozoa:3,"35908;35908,95191;35908,95200;651776;664344;698424;701092;718340;721598;95218;95225",11,0.099584910786126385
ki:6.3.1.2:369,ki,"('6.3.1.2', '369')",6.3.1.2,369,Ala,20,0.17708664442654284,Bacteria:16;Plantae:2;Animalia:1;Chromista:1,http://www.brenda-enzymes.org/enzyme.php?ecno=6.3.1.2#INHIBITORS,0.22399554459051116,Bacteria:235;Plantae:105;Animalia:86;Archaea:8;Chromista:5,37486;37488;37491;37492;37493;37495;37496;37499;37501;37505;37506;37518;37521;37535;37555;37565;37567;661861,18,-0.046908900163968315
ki:2.7.11.19:2,ki,"('2.7.11.19', '2')",2.7.11.19,2,more,10,0.1625414866957241,Animalia:9;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.11.19#INHIBITORS,0.062125418694815436,Animalia:108;Fungi:3,490797;490801;492101,3,0.10041606800090866
ki:2.7.7.27:51,ki,"('2.7.7.27', '51')",2.7.7.27,51,phosphoenolpyruvate,42,0.34430257615915066,Bacteria:23;Plantae:19,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.27#INHIBITORS,0.34439263962264788,Bacteria:164;Plantae:136,"643119,643144;643144;643144,643161",3,-9.0063463497214169e-05
ki:2.7.1.1:13,ki,"('2.7.1.1', '13')",2.7.1.1,13,ADP,14,0.26633286205860296,Plantae:7;Animalia:3;Archaea:2;Fungi:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.1#INHIBITORS,0.21988089007147305,Animalia:108;Plantae:23;Fungi:22;Archaea:12;Protozoa:4,640207;640234;640239;640241;640251;640255;640266;661952;674266;676389;723049,11,0.046451971987129914
ki:5.3.1.9:391,ki,"('5.3.1.9', '391')",5.3.1.9,391,6-phosphogluconate,16,0.29229442586080484,Archaea:6;Bacteria:4;Plantae:3;Animalia:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=5.3.1.9#INHIBITORS,0.29751803936832039,Archaea:37;Fungi:28;Plantae:21;Bacteria:13;Animalia:8,"2624,2830;2624,2837;2624,2841;2624,2858;2836,2858,2861;2854;2867;649517;661679;662029;662220;682664",12,-0.0052236135075155454
ki:2.7.1.137:631,ki,"('2.7.1.137', '631')",2.7.1.137,631,Wortmannin,12,0.14341799152808035,Animalia:11;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.137#INHIBITORS,0.065845778266208826,Animalia:100;Plantae:3,"640861;640907;640914;640914,691984;640917;640944;660688;661681;661892;707020;708568;723554",12,0.077572213261871525
ki:3.1.3.2:2,ki,"('3.1.3.2', '2')",3.1.3.2,2,more,19,0.30842103445844304,Plantae:9;Animalia:5;Protozoa:3;Bacteria:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.2#INHIBITORS,0.24873179174830601,Plantae:223;Animalia:195;Bacteria:100;Protozoa:23;Fungi:9,134801;134802;651143;653439;653949;663758;663766;665279;665856;679526;682239;682438;702777;716431;730629,15,0.059689242710137036
ki:3.1.3.26:174,ki,"('3.1.3.26', '174')",3.1.3.26,174,F-,12,0.2404878955641705,Plantae:9;Bacteria:2;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.26#INHIBITORS,0.25243818371817955,Plantae:112;Bacteria:43;Animalia:8,"651559;653451;653933;94779;94780;94781;94785,94788;94787;94793;94797;94801;94804",12,-0.011950288154009059
ki:3.1.1.7:1363,ki,"('3.1.1.7', '1363')",3.1.1.7,1363,BW284c51,19,0.0,Animalia:19,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.7#INHIBITORS,0.023439541830149558,Animalia:1477;Plantae:12,665263;666232;666286;666973;679339;679345;682923;691018;692696;694975;708730;713976;715182;715185;729761;730148;730711,17,-0.023439541830149558
ki:1.1.1.27:4,ki,"('1.1.1.27', '4')",1.1.1.27,4,ATP,11,0.29297630915177542,Bacteria:8;Plantae:3,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.27#INHIBITORS,0.30651185984871626,Animalia:143;Bacteria:88;Plantae:25,"286430;286430,286434;286430,286435;286441;286445;286447",6,-0.013535550696940846
ki:3.2.1.23:15,ki,"('3.2.1.23', '15')",3.2.1.23,15,Ca2+,11,0.29212960143577194,Bacteria:6;Fungi:2;Plantae:2;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.23#INHIBITORS,0.26035345511727831,Bacteria:176;Plantae:67;Fungi:37;Animalia:33;Archaea:20,171304;171309;171352;656940;665287;679236;679904;682989;704135;725579,10,0.031776146318493625
ki:3.1.1.1:248,ki,"('3.1.1.1', '248')",3.1.1.1,248,PMSF,17,0.30142444300287974,Animalia:7;Bacteria:6;Archaea:3;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.1#INHIBITORS,0.23353148722507316,Animalia:496;Bacteria:118;Archaea:99;Plantae:22,"170979,170991;170986;170988;171000;171017;171020;171021;171022;171025;171026,171031;171029;650921;651506;652627;719146;725749;726707",17,0.067892955777806574
ki:2.7.7.8:4492,ki,"('2.7.7.8', '4492')",2.7.7.8,4492,5-Fluorouridine diphosphate,12,0.24577193964369637,Bacteria:8;Animalia:2;Plantae:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.8#INHIBITORS,0.2426847931869652,Bacteria:54;Animalia:13;Plantae:10;Archaea:4,643680,1,0.0030871464567311657
ki:6.3.1.2:2971,ki,"('6.3.1.2', '2971')",6.3.1.2,2971,methionine sulfoximine,10,0.29838740102453326,Plantae:4;Animalia:4;Bacteria:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=6.3.1.2#INHIBITORS,0.22399554459051116,Bacteria:235;Plantae:105;Animalia:86;Archaea:8;Chromista:5,663232;673742;675694;691521;691545;694057;705272;728465,8,0.074391856434022102
ki:4.2.1.1:636,ki,"('4.2.1.1', '636')",4.2.1.1,636,Iodide,11,0.32363629146122397,Bacteria:4;Fungi:3;Animalia:3;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,"666765;696639;696649;696695;702555;703758;706571,715948;714462;715948",9,0.16514934158581207
ki:5.99.1.3:2249,ki,"('5.99.1.3', '2249')",5.99.1.3,2249,clinafloxacin,24,0.0,Bacteria:24,http://www.brenda-enzymes.org/enzyme.php?ecno=5.99.1.3#INHIBITORS,0.14288824633293157,Animalia:684;Bacteria:145;Fungi:35;Archaea:12;Plantae:6,660717,1,-0.14288824633293157
ki:3.1.4.4:2,ki,"('3.1.4.4', '2')",3.1.4.4,2,more,10,0.30543215102744675,Plantae:7;Animalia:3,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.4.4#INHIBITORS,0.19253352861042178,Animalia:169;Plantae:32;Bacteria:14;Fungi:7,649327;664394;666169;666182;680198;690763;691688;704892;708026;709316,10,0.11289862241702497
ki:2.8.1.1:577,ki,"('2.8.1.1', '577')",2.8.1.1,577,dithioerythritol,15,0.29555575041127669,Bacteria:6;Animalia:6;Plantae:2;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.8.1.1#INHIBITORS,0.26514322466718987,Animalia:64;Bacteria:38;Plantae:9;Archaea:7,645502;645517,2,0.030412525744086816
ki:1.14.18.1:44,ki,"('1.14.18.1', '44')",1.14.18.1,44,glutathione,10,0.29931524161892659,Plantae:6;Bacteria:3;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.14.18.1#INHIBITORS,0.33348988440934663,Plantae:239;Animalia:147;Bacteria:75,636438;636443;636450;675101;686484;687243;687875;688046;695821;699628,10,-0.03417464279042004
ki:1.3.1.12:109,ki,"('1.3.1.12', '109')",1.3.1.12,109,L-tyrosine,14,0.2050581591442045,Bacteria:12;Archaea:2,http://www.brenda-enzymes.org/enzyme.php?ecno=1.3.1.12#INHIBITORS,0.11185903803291689,Bacteria:64;Archaea:4,"33883,390513;33885;3557,390518,390522,390526,390539;390511;390512;390513,390550;390517;390518;390535,390547;390548;390549;390551;692260;726409",14,0.093199121111287614
ki:3.4.11.1:21,ki,"('3.4.11.1', '21')",3.4.11.1,21,EDTA,15,0.2724894970383257,Animalia:6;Bacteria:5;Archaea:2;Plantae:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.1#INHIBITORS,0.17950685803620778,Animalia:216;Bacteria:51;Plantae:25;Archaea:9;Protozoa:3,643878;665248;665479;698424;718187;718340;721598;727355;731553;732471;732597;95181;95182;95218;95225,15,0.092982639002117923
ki:3.6.1.1:14,ki,"('3.6.1.1', '14')",3.6.1.1,14,Zn2+,11,0.32206307625572506,Plantae:5;Bacteria:2;Archaea:2;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.6.1.1#INHIBITORS,0.24363213310740719,Plantae:69;Bacteria:68;Animalia:53;Archaea:18;Fungi:13;Protozoa:1,209768;209770;209780;209787;209790;209800;209811;209818;654467;667352;684535,11,0.078430943148317861
ki:1.3.3.4:4405,ki,"('1.3.3.4', '4405')",1.3.3.4,4405,sulfentrazone,12,0.2404878955641705,Plantae:9;Fungi:2;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.3.3.4#INHIBITORS,0.23270499333373523,Plantae:468;Animalia:203;Bacteria:56;Fungi:18,676391;711472;724557,3,0.0077829022304352624
ki:1.8.1.7:14,ki,"('1.8.1.7', '14')",1.8.1.7,14,Zn2+,13,0.26538403881013811,Plantae:5;Animalia:5;Fungi:1;Chromista:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.8.1.7#INHIBITORS,0.1930091212116459,Animalia:226;Plantae:39;Fungi:36;Bacteria:32;Protozoa:11;Chromista:6,"394708;394708,394745;394720;394732;394759;394774;688032;698440;699961;701146;712604;725617",12,0.072374917598492211
ki:4.1.1.31:247,ki,"('4.1.1.31', '247')",4.1.1.31,247,L-Malate,12,0.22528060443315231,Plantae:10;Archaea:2,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.31#INHIBITORS,0.18179664347390237,Plantae:137;Bacteria:52;Archaea:4;Protozoa:2,"655409;656910,715758;656941;657092;662338;682146;682409;701501,703706;704531;706563;725031;725236",12,0.043483960959249945
ki:3.1.3.2:174,ki,"('3.1.3.2', '174')",3.1.3.2,174,F-,23,0.250628791793016,Plantae:11;Animalia:7;Bacteria:3;Fungi:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.2#INHIBITORS,0.24873179174830601,Plantae:223;Animalia:195;Bacteria:100;Protozoa:23;Fungi:9,"134688,134750;134691;134695;134703;134708;134720;134723,134733;134729;134731,134750;134736;134739,134750;134742,134750;134743;134750,134768;134750,134787;134752;134754;134756;134800;134803;651143,651405;653439;729451",23,0.0018970000447099955
ki:3.1.1.7:228,ki,"('3.1.1.7', '228')",3.1.1.7,228,Paraoxon,17,0.0,Animalia:17,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.7#INHIBITORS,0.023439541830149558,Animalia:1477;Plantae:12,"114186,653710,691408;650832;653992;653994;665325;678092;678404;679339;695200,730995;707691,707743;708730;715185;716986;730711;730995",15,-0.023439541830149558
ki:6.3.1.2:2748,ki,"('6.3.1.2', '2748')",6.3.1.2,2748,L-methionine sulfoximine,10,0.29838740102453326,Bacteria:4;Animalia:4;Plantae:1;Chromista:1,http://www.brenda-enzymes.org/enzyme.php?ecno=6.3.1.2#INHIBITORS,0.22399554459051116,Bacteria:235;Plantae:105;Animalia:86;Archaea:8;Chromista:5,"37486;37491;37496;37496,37498;37518;37521;37524;37538;657012;690626",10,0.074391856434022102
ki:1.3.3.4:2,ki,"('1.3.3.4', '2')",1.3.3.4,2,more,16,0.26020995935580976,Plantae:10;Animalia:3;Bacteria:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.3.3.4#INHIBITORS,0.23270499333373523,Plantae:468;Animalia:203;Bacteria:56;Fungi:18,"390981;390981,390982;390990;390997;391016;676521;699636;711472",8,0.027504966022074528
ki:1.11.1.6:860,ki,"('1.11.1.6', '860')",1.11.1.6,860,NaCN,14,0.21865857744551556,Bacteria:11;Animalia:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.11.1.6#INHIBITORS,0.25417798620131571,Bacteria:96;Animalia:66;Plantae:32;Archaea:12;Fungi:6,439808,1,-0.035519408755800147
