,EC_number,Cofactor,Organism,LigandID,Commentary,Literature,ChEBI,bigg.metabolite,KEGG_ID,Compound
276,1.1.1.3,NADH,Pisum sativum,8,,246382,16908,nadh_c,C00004,NADH
277,1.1.1.3,NADH,Pisum sativum,8,"threonine sensitive isozyme can use NADPH or NADH, threonine insensitive isozyme can use NADPH only",246388,16908,nadh_c,C00004,NADH
278,1.1.1.3,NADH,Ricinus communis,8,"threonine sensitive isozyme can use NADPH or NADH, threonine insensitive isozyme can use NADPH only",246388,16908,nadh_c,C00004,NADH
279,1.1.1.3,NADH,Triticum aestivum,8,"threonine sensitive isozyme can use NADPH or NADH, threonine insensitive isozyme can use NADPH only",246388,16908,nadh_c,C00004,NADH
280,1.1.1.3,NADH,Saccharomyces cerevisiae,8,,"246396, 654955",16908,nadh_c,C00004,NADH
281,1.1.1.3,NADH,Glycine max,8,GmHSD displays a 1.6fold preference for NADPH over NADH as the cofactor in the oxidation reaction. In the reduction reaction NADP+ is favored nearly 4fold as the cofactor,712490,16908,nadh_c,C00004,NADH
282,1.1.1.B3,NADH,Thermus thermophilus,8,critical role of the D37 residue in discriminating NAD(H) from NADP(H),684583,16908,nadh_c,C00004,NADH
283,1.1.1.B3,NADH,Candida parapsilosis,8,,685641,16908,nadh_c,C00004,NADH
284,1.1.1.B3,NADH,Nocardia fusca AKU 2123,8,,685643,16908,nadh_c,C00004,NADH
285,1.1.1.B3,NADH,Candida viswanathii,8,,689823,16908,nadh_c,C00004,NADH
286,1.1.1.B3,NADH,Thermus thermophilus,8,,701031,16908,nadh_c,C00004,NADH
287,1.1.1.B3,NADH,Thermoanaerobacter ethanolicus,8,,723841,16908,nadh_c,C00004,NADH
288,1.1.1.B3,NADH,Scheffersomyces stipitis,8,preferred over NADPH,724568,16908,nadh_c,C00004,NADH
289,1.1.1.3,NADP+,Escherichia coli,10,,246387,,,,
290,1.1.1.3,NADP+,Pisum sativum,10,,246391,,,,
291,1.1.1.3,NADP+,Thermophilic bacterium,10,preferred,246392,,,,
292,1.1.1.3,NADP+,Arabidopsis thaliana,10,,657018,,,,
293,1.1.1.3,NADP+,Saccharomyces cerevisiae,10,,657018,,,,
294,1.1.1.3,NADP+,Streptomyces clavuligerus,10,,688167,,,,
295,1.1.1.3,NADPH,Hordeum vulgare,5,preferred,246382,16474,nadph_c,C00005,NADPH
296,1.1.1.3,NADPH,Pisum sativum,5,preferred,246382,16474,nadph_c,C00005,NADPH
297,1.1.1.3,NADPH,Zea mays,5,,246385,16474,nadph_c,C00005,NADPH
298,1.1.1.3,NADPH,Escherichia coli,5,,246387,16474,nadph_c,C00005,NADPH
299,1.1.1.3,NADPH,Pisum sativum,5,"threonine sensitive isozyme can use NADPH or NADH, threonine insensitive isozyme can use NADPH only",246388,16474,nadph_c,C00005,NADPH
300,1.1.1.3,NADPH,Ricinus communis,5,"threonine sensitive isozyme can use NADPH or NADH, threonine insensitive isozyme can use NADPH only",246388,16474,nadph_c,C00005,NADPH
301,1.1.1.3,NADPH,Triticum aestivum,5,"threonine sensitive isozyme can use NADPH or NADH, threonine insensitive isozyme can use NADPH only",246388,16474,nadph_c,C00005,NADPH
302,1.1.1.3,NADPH,Pisum sativum,5,,246391,16474,nadph_c,C00005,NADPH
303,1.1.1.3,NADPH,Saccharomyces cerevisiae,5,,"246396, 654955",16474,nadph_c,C00005,NADPH
304,1.1.1.3,NADPH,Arabidopsis thaliana,5,,657018,16474,nadph_c,C00005,NADPH
305,1.1.1.3,NADPH,Lactobacillus plantarum,5,,670165,16474,nadph_c,C00005,NADPH
306,1.1.1.3,NADPH,Streptomyces clavuligerus,5,,688167,16474,nadph_c,C00005,NADPH
307,1.1.1.3,NADPH,Glycine max,5,GmHSD displays a 1.6fold preference for NADPH over NADH as the cofactor in the oxidation reaction. In the reduction reaction NADP+ is favored nearly 4fold as the cofactor,712490,16474,nadph_c,C00005,NADPH
308,1.1.1.B3,NADPH,Scheffersomyces stipitis,5,about 10% of the activity with NADH,724568,16474,nadph_c,C00005,NADPH
309,1.1.1.4,more,Paenibacillus polymyxa,2,"no activity with NADP+ or NADPH as the coenzyme, respectively",722559,33206,,,
310,1.1.1.B4,more,Thermus thermophilus,2,the enzyme shows no activity with NADP(H),684583,33206,,,
311,1.1.1.B4,more,Burkholderia sp.,2,no cofactor: NADP+,687864,33206,,,
312,1.1.1.4,NAD+,Bacillus sp.,7,,246404,,,,
313,1.1.1.4,NAD+,Brevibacillus sp.,7,,246404,,,,
314,1.1.1.4,NAD+,Enterobacter sp.,7,,246404,,,,
315,1.1.1.4,NAD+,Micrococcus sp.,7,,246404,,,,
316,1.1.1.4,NAD+,Pseudomonas sp.,7,,246404,,,,
317,1.1.1.4,NAD+,Paracoccus denitrificans,7,,246406,,,,
318,1.1.1.4,NAD+,Aeromonas hydrophila,7,,246407,,,,
319,1.1.1.4,NAD+,Bacillus subtilis,7,,246407,,,,
320,1.1.1.4,NAD+,Gluconobacter oxydans,7,,246407,,,,
321,1.1.1.4,NAD+,Enterobacter aerogenes,7,no activity with NADP+ as cofactor,246412,,,,
322,1.1.1.4,NAD+,Saccharomyces cerevisiae,7,no activity with NADP+ as cofactor,"246409, 246413",,,,
323,1.1.1.4,NAD+,Pyrococcus furiosus,7,"can use NAD(H) and NADP(H) as cofactor, clear preference for NADH",667266,,,,
324,1.1.1.4,NAD+,Paenibacillus polymyxa,7,,721345,,,,
325,1.1.1.4,NAD+,Mycobacterium sp.,7,,721872,,,,
326,1.1.1.4,NAD+,Paenibacillus polymyxa,7,,"246407, 722559",,,,
327,1.1.1.B4,NAD+,Thermus thermophilus,7,critical role of the D37 residue in discriminating NAD(H) from NADP(H),684583,,,,
328,1.1.1.B4,NAD+,Burkholderia sp.,7,,687864,,,,
329,1.1.1.B4,NAD+,Candida parapsilosis,7,,688747,,,,
330,1.1.1.B4,NAD+,Saccharomyces carlsbergensis,7,,697267,,,,
331,1.1.1.B4,NAD+,Saccharomyces cerevisiae,7,,697267,,,,
332,1.1.1.B4,NAD+,Sulfolobus solfataricus,7,,697839,,,,
333,1.1.1.B4,NAD+,Thermoanaerobacter ethanolicus,7,,723841,,,,
334,1.1.1.B4,NAD+,Microbacterium oxydans,7,,725726,,,,
335,1.1.1.4,NADH,Aeromonas hydrophila,8,,246407,16908,nadh_c,C00004,NADH
336,1.1.1.4,NADH,Bacillus subtilis,8,,246407,16908,nadh_c,C00004,NADH
337,1.1.1.4,NADH,Gluconobacter oxydans,8,,246407,16908,nadh_c,C00004,NADH
338,1.1.1.4,NADH,Pyrococcus furiosus,8,"can use NAD(H) and NADP(H) as cofactor, clear preference for NADH",667266,16908,nadh_c,C00004,NADH
339,1.1.1.4,NADH,Saccharomyces cerevisiae,8,,695776,16908,nadh_c,C00004,NADH
340,1.1.1.4,NADH,Saccharomyces cerevisiae,8,,696883,16908,nadh_c,C00004,NADH
341,1.1.1.4,NADH,Paenibacillus polymyxa,8,,721345,16908,nadh_c,C00004,NADH
342,1.1.1.4,NADH,Mycobacterium sp.,8,,721872,16908,nadh_c,C00004,NADH
343,1.1.1.4,NADH,Paenibacillus polymyxa,8,,"246407, 722559",16908,nadh_c,C00004,NADH
344,1.1.1.B4,NADH,Thermus thermophilus,8,critical role of the D37 residue in discriminating NAD(H) from NADP(H),684583,16908,nadh_c,C00004,NADH
345,1.1.1.B4,NADH,Burkholderia sp.,8,,687864,16908,nadh_c,C00004,NADH
346,1.1.1.B4,NADH,Candida parapsilosis,8,,688747,16908,nadh_c,C00004,NADH
347,1.1.1.B4,NADH,Thermoanaerobacter ethanolicus,8,,723841,16908,nadh_c,C00004,NADH
348,1.1.1.B4,NADH,Microbacterium oxydans,8,,725726,16908,nadh_c,C00004,NADH
349,1.1.1.4,NADP+,Pyrococcus furiosus,10,14% of the activity with NAD+,667266,,,,
350,1.1.1.B4,NADPH,Lactobacillus brevis,5,"clear preference for NADPH as cofactor. The phosphate group of NADPH interacts with both the side chains and main-chain amides of Arg38 and Thr15, stabilizing this cofactor significantly better than NADH",711860,16474,nadph_c,C00005,NADPH
351,1.1.1.6,more,Escherichia coli,2,no activity with NADP+ and NADPH,668061,33206,,,
352,1.1.1.6,NAD+,Schizosaccharomyces pombe,7,,"587013, 636283",,,,
353,1.1.1.6,NAD+,Pichia membranifaciens,7,,636285,,,,
354,1.1.1.6,NAD+,Bacillus megaterium,7,,636287,,,,
355,1.1.1.6,NAD+,Enterobacter aerogenes,7,,"636293, 636294",,,,
356,1.1.1.6,NAD+,Ogataea angusta,7,,"654038, 654039",,,,
357,1.1.1.6,NAD+,Arthrobacter sp.,7,,655371,,,,
358,1.1.1.6,NAD+,Thermotoga maritima,7,,657315,,,,
359,1.1.1.6,NAD+,Cellulomonas sp.,7,,"636286, 636289, 636296, 636298, 695703",,,,
360,1.1.1.6,NAD+,Klebsiella pneumoniae,7,,696785,,,,
361,1.1.1.6,NAD+,Klebsiella pneumoniae,7,,699149,,,,
362,1.1.1.6,NAD+,Escherichia coli K-12,7,,699986,,,,
363,1.1.1.6,NAD+,Escherichia coli,7,,"668061, 696879, 696915, 699973, 723679",,,,
364,1.1.1.6,NADH,Schizosaccharomyces pombe,8,,"587013, 636283",16908,nadh_c,C00004,NADH
365,1.1.1.6,NADH,Pichia membranifaciens,8,,636285,16908,nadh_c,C00004,NADH
366,1.1.1.6,NADH,Bacillus megaterium,8,,636287,16908,nadh_c,C00004,NADH
367,1.1.1.6,NADH,Enterobacter aerogenes,8,,"636293, 636294",16908,nadh_c,C00004,NADH
368,1.1.1.6,NADH,Cellulomonas sp.,8,,"636286, 636289, 636296, 636298",16908,nadh_c,C00004,NADH
369,1.1.1.6,NADH,Ogataea angusta,8,,"654038, 654039",16908,nadh_c,C00004,NADH
370,1.1.1.6,NADH,Arthrobacter sp.,8,,655371,16908,nadh_c,C00004,NADH
371,1.1.1.6,NADH,Thermotoga maritima,8,,657315,16908,nadh_c,C00004,NADH
372,1.1.1.6,NADH,Escherichia coli,8,,"668061, 723679",16908,nadh_c,C00004,NADH
373,1.1.1.8,more,Homo sapiens,2,,287331,33206,,,
374,1.1.1.8,more,Oryctolagus cuniculus,2,deamino-NAD+ 60.3% as effective as NAD+,287331,33206,,,
375,1.1.1.8,more,Apis mellifera,2,3-acetylpyridine-NAD+ 1.5% as effective as NAD+; deamino-NAD+ 68% as effective as NAD+,287338,33206,,,
376,1.1.1.8,more,Gallus gallus,2,no activity with NADPH,287339,33206,,,
377,1.1.1.8,more,Oryctolagus cuniculus,2,no activity with NADPH; not NADP+,287341,33206,,,
378,1.1.1.8,more,Spinacia oleracea,2,no activity with NADPH; not NADP+,287344,33206,,,
379,1.1.1.8,more,Saccharomyces cerevisiae,2,no activity with NADPH,"287330, 287349",33206,,,
380,1.1.1.8,more,Chlamydomonas reinhardtii,2,activity with dihydroxyacetone phosphate and NADPH 5% of that with NADH,287352,33206,,,
381,1.1.1.8,more,Debaryomyces hansenii,2,no activity with NADPH,287353,33206,,,
382,1.1.1.8,more,Homo sapiens,2,no activity with NADPH,287360,33206,,,
383,1.1.1.8,NAD+,Bos taurus,7,,287331,,,,
384,1.1.1.8,NAD+,Coturnix japonica,7,,287333,,,,
385,1.1.1.8,NAD+,Apis mellifera,7,,287338,,,,
386,1.1.1.8,NAD+,Bombus sp.,7,,287338,,,,
387,1.1.1.8,NAD+,Vespula germanica,7,,287338,,,,
388,1.1.1.8,NAD+,Gallus gallus,7,,287339,,,,
389,1.1.1.8,NAD+,Ceratitis capitata,7,,287342,,,,
390,1.1.1.8,NAD+,Spinacia oleracea,7,,287344,,,,
391,1.1.1.8,NAD+,Oryctolagus cuniculus,7,,"287331, 287334, 287335, 287337, 287341, 287343, 287345",,,,
392,1.1.1.8,NAD+,Drosophila virilis,7,,287347,,,,
393,1.1.1.8,NAD+,Debaryomyces hansenii,7,,287353,,,,
394,1.1.1.8,NAD+,Trypanosoma brucei,7,,"2850, 287356, 287358",,,,
395,1.1.1.8,NAD+,Homo sapiens,7,,"287331, 287350, 287360",,,,
396,1.1.1.8,NAD+,Eidolon helvum,7,,655936,,,,
397,1.1.1.8,NAD+,Saccharomyces cerevisiae,7,,"287330, 287349, 287359, 656062",,,,
398,1.1.1.8,NAD+,Jaculus orientalis,7,,656777,,,,
399,1.1.1.8,NAD+,Triatoma infestans,7,,695516,,,,
400,1.1.1.8,NAD+,Candida magnoliae,7,,698009,,,,
401,1.1.1.8,NAD+,Drosophila melanogaster,7,,"287340, 287346, 287348, 698122",,,,
402,1.1.1.8,NAD+,Rattus norvegicus,7,,"287331, 287336, 698967",,,,
403,1.1.1.8,NAD+,Mus musculus,7,,"287331, 696859, 698813, 699948",,,,
404,1.1.1.8,NAD+,Sus scrofa,7,,712993,,,,
405,1.1.1.8,NAD+,Saccharomyces cerevisiae,7,dependent on,721219,,,,
406,1.1.1.8,NAD+,Chlamydomonas reinhardtii,7,,"287352, 722088",,,,
407,1.1.1.8,NAD+,Clonorchis sinensis,7,dependent on,723334,,,,
408,1.1.1.8,NAD+,Cynomys ludovicianus,7,,723706,,,,
409,1.1.1.8,NAD+,Dunaliella salina,7,,723769,,,,
410,1.1.1.8,NADH,Bos taurus,8,,287331,16908,nadh_c,C00004,NADH
411,1.1.1.8,NADH,Homo sapiens,8,1 mol per mol enzyme,287331,16908,nadh_c,C00004,NADH
412,1.1.1.8,NADH,Mus musculus,8,,287331,16908,nadh_c,C00004,NADH
413,1.1.1.8,NADH,Oryctolagus cuniculus,8,1 mol per mol enzyme,287331,16908,nadh_c,C00004,NADH
414,1.1.1.8,NADH,Rattus norvegicus,8,1 mol per mol enzyme,287331,16908,nadh_c,C00004,NADH
415,1.1.1.8,NADH,Oryctolagus cuniculus,8,2 mol per mol enzyme,287332,16908,nadh_c,C00004,NADH
416,1.1.1.8,NADH,Oryctolagus cuniculus,8,2 mol per mol enzyme; spectrophoto-/fluorimetric monitoring,287334,16908,nadh_c,C00004,NADH
417,1.1.1.8,NADH,Rattus norvegicus,8,,287336,16908,nadh_c,C00004,NADH
418,1.1.1.8,NADH,Apis mellifera,8,2 mol per mol enzyme,"287332, 287338",16908,nadh_c,C00004,NADH
419,1.1.1.8,NADH,Vespula germanica,8,,287338,16908,nadh_c,C00004,NADH
420,1.1.1.8,NADH,Gallus gallus,8,,287339,16908,nadh_c,C00004,NADH
421,1.1.1.8,NADH,Ceratitis capitata,8,,287342,16908,nadh_c,C00004,NADH
422,1.1.1.8,NADH,Drosophila virilis,8,,287347,16908,nadh_c,C00004,NADH
423,1.1.1.8,NADH,Spinacia oleracea,8,,"287344, 287351",16908,nadh_c,C00004,NADH
424,1.1.1.8,NADH,Debaryomyces hansenii,8,,287353,16908,nadh_c,C00004,NADH
425,1.1.1.8,NADH,Oryctolagus cuniculus,8,,"287335, 287337, 287341, 287343, 287345, 287357",16908,nadh_c,C00004,NADH
426,1.1.1.8,NADH,Trypanosoma brucei,8,,"2850, 287356, 287358",16908,nadh_c,C00004,NADH
427,1.1.1.8,NADH,Eidolon helvum,8,,655936,16908,nadh_c,C00004,NADH
428,1.1.1.8,NADH,Saccharomyces cerevisiae,8,,"287330, 287349, 287359, 656062",16908,nadh_c,C00004,NADH
429,1.1.1.8,NADH,Jaculus orientalis,8,,656777,16908,nadh_c,C00004,NADH
430,1.1.1.8,NADH,Homo sapiens,8,,"287350, 287360, 669877",16908,nadh_c,C00004,NADH
431,1.1.1.8,NADH,Dunaliella viridis,8,isozyme GPDH2 can utilize both NADH and NADPH as coenzymes and exhibits significantly higher GPDH activity when NADH is used as the coenzyme; isozyme GPDH2 can utilize both NADH and NADPH as coenzymes but exhibit significantly higher activities when NADH is used as the coenzyme,700780,16908,nadh_c,C00004,NADH
432,1.1.1.8,NADH,Dunaliella viridis,8,isozyme GPDH1 can utilize both NADH and NADPH as coenzymes and exhibits significantly higher GPDH activity when NADH is used as the coenzyme; isozyme GPDH1 can utilize both NADH and NADPH as coenzymes but exhibit significantly higher activities when NADH is used as the coenzyme,700780,16908,nadh_c,C00004,NADH
433,1.1.1.8,NADH,Drosophila melanogaster,8,,"287340, 287346, 287348, 712632",16908,nadh_c,C00004,NADH
434,1.1.1.8,NADH,Sus scrofa,8,,712993,16908,nadh_c,C00004,NADH
435,1.1.1.8,NADH,Saccharomyces cerevisiae,8,dependent on,721219,16908,nadh_c,C00004,NADH
436,1.1.1.8,NADH,Chlamydomonas reinhardtii,8,,"287352, 722088",16908,nadh_c,C00004,NADH
437,1.1.1.8,NADH,Cynomys ludovicianus,8,,723706,16908,nadh_c,C00004,NADH
438,1.1.1.8,NADH,Dunaliella salina,8,,723769,16908,nadh_c,C00004,NADH
439,1.1.1.9,more,Cavia porcellus,2,at high concentrations of xylitol 1.5% as effective as NAD+; no activity with NADP+; no activity with NADPH,246414,33206,,,
440,1.1.1.9,more,Enterobacter aerogenes,2,at high concentrations of xylitol 1.5% as effective as NAD+; no activity with NADP+; no activity with NADPH,246415,33206,,,
441,1.1.1.9,more,Scheffersomyces shehatae,2,at high concentrations of xylitol 1.5% as effective as NAD+; no activity with NADP+; very low activity with NADPH,246417,33206,,,
442,1.1.1.9,more,Pachysolen tannophilus,2,no oxidation of ribitol or sorbitol with NADP+,246421,33206,,,
443,1.1.1.9,more,Rhizobium etli,2,activity with NADP+ is 4% of the activity with NAD+,710975,33206,,,
444,1.1.1.9,more,Gluconobacter oxydans,2,XDH depends exclusively on NAD+/NADH as cofactors with a relatively low activity,722437,33206,,,
445,1.1.1.9,NAD+,Cavia porcellus,7,,246414,,,,
446,1.1.1.9,NAD+,Enterobacter aerogenes,7,,246415,,,,
447,1.1.1.9,NAD+,Penicillium chrysogenum,7,,246416,,,,
448,1.1.1.9,NAD+,Cavia porcellus,7,"stereochemistry of hydrogen transfer from xylitol, ribitol or sorbitol to NAD+ is of the (R)- or A-type",246419,,,,
449,1.1.1.9,NAD+,Morganella morganii,7,,246420,,,,
450,1.1.1.9,NAD+,Providencia stuartii,7,,246420,,,,
451,1.1.1.9,NAD+,Serratia marcescens,7,,246420,,,,
452,1.1.1.9,NAD+,Candida tropicalis,7,"xylitol oxidation favors NAD+ over NADP+, but xylulose reduction favors NADPH over NADH",246426,,,,
453,1.1.1.9,NAD+,Fusarium oxysporum,7,,655092,,,,
454,1.1.1.9,NAD+,Candida diddensiae,7,,656741,,,,
455,1.1.1.9,NAD+,Candida intermedia,7,,656741,,,,
456,1.1.1.9,NAD+,Candida parapsilosis,7,,656741,,,,
457,1.1.1.9,NAD+,Candida silvanorum,7,,656741,,,,
458,1.1.1.9,NAD+,Candida tropicalis,7,,"246423, 656741",,,,
459,1.1.1.9,NAD+,Kluyveromyces marxianus,7,,656741,,,,
460,1.1.1.9,NAD+,Pachysolen tannophilus,7,,"246418, 246421, 656741",,,,
461,1.1.1.9,NAD+,Scheffersomyces shehatae,7,,"246417, 656741",,,,
462,1.1.1.9,NAD+,Scheffersomyces stipitis,7,,"246422, 656741",,,,
463,1.1.1.9,NAD+,Blastobotrys adeninivorans,7,no activity with NADP+,667227,,,,
464,1.1.1.9,NAD+,Scheffersomyces stipitis,7,kcat/Km for wild-type enzyme is 2760/min*mM,669305,,,,
465,1.1.1.9,NAD+,Gluconobacter oxydans,7,"NAD+ specificity is largely conferred by Asp38, which interacts with the hydroxyls of the adenosine ribose",670911,,,,
466,1.1.1.9,NAD+,Candida sp. HA 167,7,"dependent on, the wild-type enzyme prefers NAD+, while a modified mutant enzyme is also able to utilize NADP+ in the D-xylitol oxidation reaction",696889,,,,
467,1.1.1.9,NAD+,Meyerozyma guilliermondii,7,,"654318, 655894, 656363, 656741, 699148, 699368",,,,
468,1.1.1.9,NAD+,Candida sp. HA 167,7,,"654231, 655221, 700010",,,,
469,1.1.1.9,NAD+,Rhizobium etli,7,the deduced XDH gene product possesses an NAD-binding glycine-rich Rossmann fold domain [GXGXXG] present in MDR superfamily,710975,,,,
470,1.1.1.9,NAD+,Aspergillus oryzae,7,,721913,,,,
471,1.1.1.9,NAD+,Gluconobacter oxydans,7,,"655053, 722437",,,,
472,1.1.1.9,NAD+,Saccharomyces cerevisiae,7,,722851,,,,
473,1.1.1.9,NADH,Enterobacter aerogenes,8,,246415,16908,nadh_c,C00004,NADH
474,1.1.1.9,NADH,Penicillium chrysogenum,8,,246416,16908,nadh_c,C00004,NADH
475,1.1.1.9,NADH,Cavia porcellus,8,,"246414, 246419",16908,nadh_c,C00004,NADH
476,1.1.1.9,NADH,Morganella morganii,8,,246420,16908,nadh_c,C00004,NADH
477,1.1.1.9,NADH,Providencia stuartii,8,,246420,16908,nadh_c,C00004,NADH
478,1.1.1.9,NADH,Serratia marcescens,8,,246420,16908,nadh_c,C00004,NADH
479,1.1.1.9,NADH,Fusarium oxysporum,8,,655092,16908,nadh_c,C00004,NADH
480,1.1.1.9,NADH,Candida diddensiae,8,,656741,16908,nadh_c,C00004,NADH
481,1.1.1.9,NADH,Candida intermedia,8,,656741,16908,nadh_c,C00004,NADH
482,1.1.1.9,NADH,Candida parapsilosis,8,,656741,16908,nadh_c,C00004,NADH
483,1.1.1.9,NADH,Candida silvanorum,8,,656741,16908,nadh_c,C00004,NADH
484,1.1.1.9,NADH,Candida tropicalis,8,,656741,16908,nadh_c,C00004,NADH
485,1.1.1.9,NADH,Kluyveromyces marxianus,8,,656741,16908,nadh_c,C00004,NADH
486,1.1.1.9,NADH,Meyerozyma guilliermondii,8,,"654318, 655894, 656363, 656741",16908,nadh_c,C00004,NADH
487,1.1.1.9,NADH,Pachysolen tannophilus,8,,"246418, 656741",16908,nadh_c,C00004,NADH
488,1.1.1.9,NADH,Scheffersomyces shehatae,8,,"246417, 656741",16908,nadh_c,C00004,NADH
489,1.1.1.9,NADH,Scheffersomyces stipitis,8,,656741,16908,nadh_c,C00004,NADH
490,1.1.1.9,NADH,Blastobotrys adeninivorans,8,no activity with NADPH,667227,16908,nadh_c,C00004,NADH
491,1.1.1.9,NADH,Candida sp. HA 167,8,,"654231, 655221, 684600",16908,nadh_c,C00004,NADH
492,1.1.1.9,NADH,Aspergillus oryzae,8,,721913,16908,nadh_c,C00004,NADH
493,1.1.1.9,NADH,Gluconobacter oxydans,8,,"655053, 722437",16908,nadh_c,C00004,NADH
494,1.1.1.9,NADH,Saccharomyces cerevisiae,8,,722851,16908,nadh_c,C00004,NADH
495,1.1.1.9,NADP+,Candida tropicalis,10,,246423,,,,
496,1.1.1.9,NADP+,Candida tropicalis,10,"xylitol oxidation favors NAD+ over NADP+, but xylulose reduction favores NADPH over NADH",246426,,,,
497,1.1.1.9,NADP+,Scheffersomyces stipitis,10,kcat/Km for wild-type enzyme is 0.65/min*mM,669305,,,,
498,1.1.1.9,NADP+,Gluconobacter oxydans,10,"wild-type enzyme shows no activity with NADP+, mutant enzyme D38S/M39R is able to exclusively use NADP+, with no loss of activity",670911,,,,
499,1.1.1.9,NADP+,Candida sp. HA 167,10,"the wild-type enzyme prefers NAD+, while a modified mutant enzyme is also able to utilize NADP+ in the D-xylitol oxidation reaction",696889,,,,
500,1.1.1.10,more,Cavia porcellus,2,,246414,33206,,,
501,1.1.1.10,more,Aspergillus niger,2,determination of Ki of NADP+ and NADPH in competition with each other,285665,33206,,,
502,1.1.1.10,more,Neurospora crassa,2,the enzyme does not accept NAD+,684552,33206,,,
503,1.1.1.10,more,Aspergillus niger,2,no activitiy with NADH,712023,33206,,,
504,1.1.1.10,more,Caenorhabditis elegans,2,no activity with NADH,722271,33206,,,
505,1.1.1.10,NAD+,Cavia porcellus,7,"preference for, coenzyme-binding domain is a beta-alpha-beta-fold typical for NAD+ dehydrogenases",246419,,,,
506,1.1.1.10,NAD+,Pantoea ananatis,7,,285658,,,,
507,1.1.1.10,NAD+,Saccharomyces cerevisiae,7,,285660,,,,
508,1.1.1.10,NAD+,Cavia porcellus,7,much less effective than NADP+,285663,,,,
509,1.1.1.10,NAD+,Aspergillus niger,7,no activity with,285665,,,,
510,1.1.1.10,NAD+,Scheffersomyces stipitis,7,"preference for, coenzyme-binding domain is a beta-alpha-beta-fold typical for NAD+ dehydrogenases",285666,,,,
511,1.1.1.10,NAD+,Cavia porcellus,7,,656049,,,,
512,1.1.1.10,NAD+,Homo sapiens,7,,656049,,,,
513,1.1.1.10,NAD+,Mesocricetus auratus,7,,656049,,,,
514,1.1.1.10,NAD+,Mus musculus,7,,656049,,,,
515,1.1.1.10,NAD+,Rattus norvegicus,7,,656049,,,,
516,1.1.1.10,NAD+,Ambrosiozyma monospora,7,"specific for, no activity with NADP+",656206,,,,
517,1.1.1.10,NADH,Cavia porcellus,8,,656049,16908,nadh_c,C00004,NADH
518,1.1.1.10,NADH,Homo sapiens,8,,656049,16908,nadh_c,C00004,NADH
519,1.1.1.10,NADH,Mesocricetus auratus,8,,656049,16908,nadh_c,C00004,NADH
520,1.1.1.10,NADH,Mus musculus,8,,656049,16908,nadh_c,C00004,NADH
521,1.1.1.10,NADH,Rattus norvegicus,8,,656049,16908,nadh_c,C00004,NADH
522,1.1.1.10,NADH,Ambrosiozyma monospora,8,specific for no activity with NADPH,656206,16908,nadh_c,C00004,NADH
523,1.1.1.10,NADP+,Cavia porcellus,10,B-specific hydrogen transfer from xylitol to NADP+,246419,,,,
524,1.1.1.10,NADP+,Saccharomyces cerevisiae,10,,285660,,,,
525,1.1.1.10,NADP+,Cavia porcellus,10,much more effective than NAD+,285663,,,,
526,1.1.1.10,NADP+,Aspergillus niger,10,,285665,,,,
527,1.1.1.10,NADP+,Mus musculus,10,,654438,,,,
528,1.1.1.10,NADP+,Cavia porcellus,10,"preferred cofactor, reverse reaction",656049,,,,
529,1.1.1.10,NADP+,Homo sapiens,10,"preferred cofactor, reverse reaction",656049,,,,
530,1.1.1.10,NADP+,Mesocricetus auratus,10,"preferred cofactor, reverse reaction",656049,,,,
531,1.1.1.10,NADP+,Mus musculus,10,"preferred cofactor, reverse reaction",656049,,,,
532,1.1.1.10,NADP+,Rattus norvegicus,10,"preferred cofactor, reverse reaction",656049,,,,
533,1.1.1.10,NADP+,Homo sapiens,10,binding structure determination,657322,,,,
534,1.1.1.10,NADP+,Homo sapiens,10,,"654438, 670839",,,,
535,1.1.1.10,NADP+,Rattus norvegicus,10,,"655222, 670839",,,,
536,1.1.1.10,NADP+,Neurospora crassa,10,,684552,,,,
537,1.1.1.10,NADP+,Trichoderma reesei,10,,721689,,,,
538,1.1.1.10,NADPH,Aspergillus niger,5,preference for,285665,16474,nadph_c,C00005,NADPH
539,1.1.1.10,NADPH,Cavia porcellus,5,"preferred cofactor, forward reaction",656049,16474,nadph_c,C00005,NADPH
540,1.1.1.10,NADPH,Homo sapiens,5,"preferred cofactor, forward reaction",656049,16474,nadph_c,C00005,NADPH
541,1.1.1.10,NADPH,Mesocricetus auratus,5,"preferred cofactor, forward reaction",656049,16474,nadph_c,C00005,NADPH
542,1.1.1.10,NADPH,Mus musculus,5,"preferred cofactor, forward reaction",656049,16474,nadph_c,C00005,NADPH
