,Commentary,Compound,EC_number,KEGG_ID,KI_Value,LigandID,LigandName,Literature,Mode,Organism,Source,bigg.metabolite,chebiID,bigg.reaction,bigg.subsystem.reaction,bigg.subsystem.metabolite,$| log(\Gamma) |$
146,,AMP,1.6.1.1,C00020,,30,AMP,725040,+,Escherichia coli,BRENDA,amp,CHEBI:16027,thd2pp,Oxidative Phosphorylation,Histidine Metabolism,0.04
147,,AMP,1.6.1.1,C00020,,30,AMP,725040,+,Escherichia coli,BRENDA,amp,CHEBI:16027,thd2pp,Oxidative Phosphorylation,Unassigned,0.04
148,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Biomass and maintenance functions,0.04
149,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,"Transport, Inner Membrane",0.04
150,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Glycerophospholipid Metabolism,0.04
151,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Alternate Carbon Metabolism,0.04
152,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Murein Recycling,0.04
153,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Cell Envelope Biosynthesis,0.04
154,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Membrane Lipid Metabolism,0.04
155,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Arginine and Proline Metabolism,0.04
156,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Pyruvate Metabolism,0.04
157,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Lipopolysaccharide Biosynthesis / Recycling,0.04
158,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Nucleotide Salvage Pathway,0.04
159,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Cofactor and Prosthetic Group Biosynthesis,0.04
160,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Cysteine Metabolism,0.04
161,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Purine and Pyrimidine Biosynthesis,0.04
162,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,tRNA Charging,0.04
163,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Alanine and Aspartate Metabolism,0.04
164,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Threonine and Lysine Metabolism,0.04
165,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Unassigned,0.04
166,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Histidine Metabolism,0.04
167,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Oxidative Phosphorylation,0.04
168,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Inorganic Ion Transport and Metabolism,0.04
169,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Folate Metabolism,0.04
170,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Glycolysis/Gluconeogenesis,0.04
171,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Glutamate Metabolism,0.04
172,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Glyoxylate Metabolism,0.04
173,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Glycine and Serine Metabolism,0.04
174,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Methionine Metabolism,0.04
175,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Pentose Phosphate Pathway,0.04
176,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Anaplerotic Reactions,0.04
177,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.04
178,,ATP,1.6.1.1,C00002,,4,ATP,725040,+,Escherichia coli,BRENDA,atp,CHEBI:15422,thd2pp,Oxidative Phosphorylation,Citric Acid Cycle,0.04
179,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Biomass and maintenance functions,
180,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Alternate Carbon Metabolism,
181,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Arginine and Proline Metabolism,
182,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Pyruvate Metabolism,
183,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Citric Acid Cycle,
184,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Glycerophospholipid Metabolism,
185,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Cofactor and Prosthetic Group Biosynthesis,
186,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Threonine and Lysine Metabolism,
187,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Unassigned,
188,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Nucleotide Salvage Pathway,
189,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Cell Envelope Biosynthesis,
190,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Glycolysis/Gluconeogenesis,
191,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Folate Metabolism,
192,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Glyoxylate Metabolism,
193,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Membrane Lipid Metabolism,
194,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Histidine Metabolism,
195,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Purine and Pyrimidine Biosynthesis,
196,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,"Valine, Leucine, and Isoleucine Metabolism",
197,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Methylglyoxal Metabolism,
198,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Anaplerotic Reactions,
199,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Oxidative Phosphorylation,
200,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Nitrogen Metabolism,
201,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Glycine and Serine Metabolism,
202,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",
203,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392926,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Lipopolysaccharide Biosynthesis / Recycling,
204,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Biomass and maintenance functions,
205,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Alternate Carbon Metabolism,
206,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Arginine and Proline Metabolism,
207,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Pyruvate Metabolism,
208,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Citric Acid Cycle,
209,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Glycerophospholipid Metabolism,
210,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Cofactor and Prosthetic Group Biosynthesis,
211,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Threonine and Lysine Metabolism,
212,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Unassigned,
213,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Nucleotide Salvage Pathway,
214,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Cell Envelope Biosynthesis,
215,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Glycolysis/Gluconeogenesis,
216,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Folate Metabolism,
217,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Glyoxylate Metabolism,
218,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Membrane Lipid Metabolism,
219,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Histidine Metabolism,
220,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Purine and Pyrimidine Biosynthesis,
221,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,"Valine, Leucine, and Isoleucine Metabolism",
222,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Methylglyoxal Metabolism,
223,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Anaplerotic Reactions,
224,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Oxidative Phosphorylation,
225,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Nitrogen Metabolism,
226,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Glycine and Serine Metabolism,
227,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",
228,,NAD+,1.7.1.4,C00003,,7,2 NAD+,392928,+,Escherichia coli,BRENDA,nad,CHEBI:15846,ntrir2x,Oxidative Phosphorylation,Lipopolysaccharide Biosynthesis / Recycling,
229,,,1.8.1.9,,,153,cysteine,394918,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,Biomass and maintenance functions,1.75
230,,,1.8.1.9,,,153,cysteine,394918,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,Cysteine Metabolism,1.75
231,,,1.8.1.9,,,153,cysteine,394918,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,tRNA Charging,1.75
232,,,1.8.1.9,,,153,cysteine,394918,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,"Transport, Inner Membrane",1.75
233,,,1.8.1.9,,,153,cysteine,394918,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,Cofactor and Prosthetic Group Biosynthesis,1.75
234,,,1.8.1.9,,,153,cysteine,394918,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,Methionine Metabolism,1.75
235,,,1.8.1.9,,,153,cysteine,394933,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,Biomass and maintenance functions,1.75
236,,,1.8.1.9,,,153,cysteine,394933,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,Cysteine Metabolism,1.75
237,,,1.8.1.9,,,153,cysteine,394933,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,tRNA Charging,1.75
238,,,1.8.1.9,,,153,cysteine,394933,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,"Transport, Inner Membrane",1.75
239,,,1.8.1.9,,,153,cysteine,394933,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,Cofactor and Prosthetic Group Biosynthesis,1.75
240,,,1.8.1.9,,,153,cysteine,394933,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,Methionine Metabolism,1.75
241,,,1.8.1.9,,,153,cysteine,394946,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,Biomass and maintenance functions,1.75
242,,,1.8.1.9,,,153,cysteine,394946,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,Cysteine Metabolism,1.75
243,,,1.8.1.9,,,153,cysteine,394946,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,tRNA Charging,1.75
244,,,1.8.1.9,,,153,cysteine,394946,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,"Transport, Inner Membrane",1.75
245,,,1.8.1.9,,,153,cysteine,394946,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,Cofactor and Prosthetic Group Biosynthesis,1.75
246,,,1.8.1.9,,,153,cysteine,394946,+,Escherichia coli,BRENDA,cys__l,CHEBI:35235,trdr,Oxidative Phosphorylation,Methionine Metabolism,1.75
247,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Biomass and maintenance functions,1.75
248,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,"Transport, Inner Membrane",1.75
249,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Cofactor and Prosthetic Group Biosynthesis,1.75
250,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Murein Recycling,1.75
251,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Membrane Lipid Metabolism,1.75
252,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Alternate Carbon Metabolism,1.75
253,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Lipopolysaccharide Biosynthesis / Recycling,1.75
254,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Glycerophospholipid Metabolism,1.75
255,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Purine and Pyrimidine Biosynthesis,1.75
256,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Arginine and Proline Metabolism,1.75
257,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Cell Envelope Biosynthesis,1.75
258,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Threonine and Lysine Metabolism,1.75
259,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Unassigned,1.75
260,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Oxidative Phosphorylation,1.75
261,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Cysteine Metabolism,1.75
262,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Inorganic Ion Transport and Metabolism,1.75
263,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1.75
264,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Nucleotide Salvage Pathway,1.75
265,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Glycolysis/Gluconeogenesis,1.75
266,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Folate Metabolism,1.75
267,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Glutamate Metabolism,1.75
268,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Histidine Metabolism,1.75
269,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Methionine Metabolism,1.75
270,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Methylglyoxal Metabolism,1.75
271,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Anaplerotic Reactions,1.75
272,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Glycine and Serine Metabolism,1.75
273,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Pyruvate Metabolism,1.75
274,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,tRNA Charging,1.75
275,,Orthophosphate,1.8.1.9,C00009,,16,phosphate,393993,+,Escherichia coli,BRENDA,pi,CHEBI:26078,trdr,Oxidative Phosphorylation,Citric Acid Cycle,1.75
276,,,1.11.1.6,,,1063,histidine,439802,+,Escherichia coli,BRENDA,his__l,CHEBI:57595,cat,Unassigned,Biomass and maintenance functions,47.34
277,,,1.11.1.6,,,1063,histidine,439802,+,Escherichia coli,BRENDA,his__l,CHEBI:57595,cat,Unassigned,Histidine Metabolism,47.34
278,,,1.11.1.6,,,1063,histidine,439802,+,Escherichia coli,BRENDA,his__l,CHEBI:57595,cat,Unassigned,tRNA Charging,47.34
279,,,1.11.1.6,,,1063,histidine,439802,+,Escherichia coli,BRENDA,his__l,CHEBI:57595,cat,Unassigned,"Transport, Inner Membrane",47.34
280,,Heme,1.14.12.17,C00032,,822,Hemin,285279,+,Escherichia coli,BRENDA,pheme,CHEBI:26355,nodox,Nitrogen Metabolism,Biomass and maintenance functions,46.02
281,,Heme,1.14.12.17,C00032,,822,Hemin,285279,+,Escherichia coli,BRENDA,pheme,CHEBI:26355,nodox,Nitrogen Metabolism,Cofactor and Prosthetic Group Biosynthesis,46.02
282,,Heme,1.14.12.17,C00032,,822,Hemin,285279,+,Escherichia coli,BRENDA,pheme,CHEBI:26355,nodox,Nitrogen Metabolism,"Transport, Inner Membrane",46.02
283,,ATP,1.17.4.1,C00002,,4,ATP,"437913, 437918, 437937, 437938",+,Escherichia coli,BRENDA,atp,CHEBI:15422,rndr1,Nucleotide Salvage Pathway,Biomass and maintenance functions,8.075
284,,ATP,1.17.4.1,C00002,,4,ATP,"437913, 437918, 437937, 437938",+,Escherichia coli,BRENDA,atp,CHEBI:15422,rndr1,Nucleotide Salvage Pathway,"Transport, Inner Membrane",8.075
285,,ATP,1.17.4.1,C00002,,4,ATP,"437913, 437918, 437937, 437938",+,Escherichia coli,BRENDA,atp,CHEBI:15422,rndr1,Nucleotide Salvage Pathway,Glycerophospholipid Metabolism,8.075
286,,ATP,1.17.4.1,C00002,,4,ATP,"437913, 437918, 437937, 437938",+,Escherichia coli,BRENDA,atp,CHEBI:15422,rndr1,Nucleotide Salvage Pathway,Alternate Carbon Metabolism,8.075
287,,ATP,1.17.4.1,C00002,,4,ATP,"437913, 437918, 437937, 437938",+,Escherichia coli,BRENDA,atp,CHEBI:15422,rndr1,Nucleotide Salvage Pathway,Murein Recycling,8.075
288,,ATP,1.17.4.1,C00002,,4,ATP,"437913, 437918, 437937, 437938",+,Escherichia coli,BRENDA,atp,CHEBI:15422,rndr1,Nucleotide Salvage Pathway,Cell Envelope Biosynthesis,8.075
289,,ATP,1.17.4.1,C00002,,4,ATP,"437913, 437918, 437937, 437938",+,Escherichia coli,BRENDA,atp,CHEBI:15422,rndr1,Nucleotide Salvage Pathway,Membrane Lipid Metabolism,8.075
290,,ATP,1.17.4.1,C00002,,4,ATP,"437913, 437918, 437937, 437938",+,Escherichia coli,BRENDA,atp,CHEBI:15422,rndr1,Nucleotide Salvage Pathway,Arginine and Proline Metabolism,8.075
291,,ATP,1.17.4.1,C00002,,4,ATP,"437913, 437918, 437937, 437938",+,Escherichia coli,BRENDA,atp,CHEBI:15422,rndr1,Nucleotide Salvage Pathway,Pyruvate Metabolism,8.075
